frequency_Hz,S11_real,S11_imag,S21_real,S21_imag,S11_dB,S21_dB,S21_phase_unwrapped_rad,group_delay_s,Zin_real_ohm,Zin_imag_ohm
3.505000000000000000e+08,2.865995873581821951e-01,1.811667370874557592e-01,8.986416107407914355e-02,-3.538961764163365414e-02,-9.394505622720155102e+00,-2.030211812592238019e+01,-6.658346159890417226e+00,8.336112386409560274e-09,8.168162854817524021e+01,3.344031003583536688e+01
3.510000000000000000e+08,2.915651058429497011e-01,1.856194954511848627e-01,8.838630717650985957e-02,-3.750278416038287099e-02,-9.227600104175511575e+00,-2.035335117638443592e+01,-6.684467443830019562e+00,8.292912465569441242e-09,8.208823353502275211e+01,3.460889838435014099e+01
3.515000000000000000e+08,2.965692811465917567e-01,1.899449548638131868e-01,8.685823213168485102e-02,-3.954803174731418014e-02,-9.064647672864358796e+00,-2.040557938555550876e+01,-6.710452065647810826e+00,8.249118741431934755e-09,8.249931277496999371e+01,3.577832942176745945e+01
3.520000000000000000e+08,3.016081729010013368e-01,1.941433694718053826e-01,8.528322513418118422e-02,-4.152441118533981013e-02,-8.905593630811418748e+00,-2.045877893024382033e+01,-6.736298185503363456e+00,8.204748127274798843e-09,8.291491245880369831e+01,3.694852653844750989e+01
3.525000000000000000e+08,3.066778906892699275e-01,1.982151388425250627e-01,8.366456693001166067e-02,-4.343113896750405017e-02,-8.750376930110746798e+00,-2.051292538080456040e+01,-6.762004018530213045e+00,8.159818727221106153e-09,8.333507529649739354e+01,3.811941103212232207e+01
3.530000000000000000e+08,3.117746003010360423e-01,2.021608043824086876e-01,8.200552119742997303e-02,-4.526759430662356115e-02,-8.598931505634224592e+00,-2.056799370311361486e+01,-6.787567838639486872e+00,8.114349874895710068e-09,8.375984035489942414e+01,3.929090227131549540e+01
3.535000000000000000e+08,3.168945297544742412e-01,2.059810454496944221e-01,8.030932622058825632e-02,-4.703331568580811778e-02,-8.451187396296504062e+00,-2.062395826232121010e+01,-6.812987982441470081e+00,8.068362169639926615e-09,8.418924290218531326e+01,4.046291787293171893e+01
3.540000000000000000e+08,3.220339750684619307e-01,2.096766751769231774e-01,7.857918688086043546e-02,-4.872799697349269876e-02,-8.307071686528050947e+00,-2.068079282851430634e+01,-6.838262853276770414e+00,8.021877509856680500e-09,8.462331426031401804e+01,4.163537389392212162e+01
3.545000000000000000e+08,3.271893057695051676e-01,2.132486360193911190e-01,7.681826698886363991e-02,-5.035148312796088738e-02,-8.166509295088420828e+00,-2.073847058441733537e+01,-6.863390925347399474e+00,7.974919123030835063e-09,8.506208166676266558e+01,4.280818503682951359e+01
3.550000000000000000e+08,3.323569701190350334e-01,2.166979950465957039e-01,7.502968197836519526e-02,-5.190376551755064571e-02,-8.029423634423803691e+00,-2.079696413526027854e+01,-6.888370747936544802e+00,7.927511591945073755e-09,8.550556814683746154e+01,4.398126486889982800e+01
3.555000000000000000e+08,3.375335000478560388e-01,2.200259389945566080e-01,7.321649198133954595e-02,-5.338497688382561751e-02,-7.895737160373990093e+00,-2.085624552094195394e+01,-6.913200949704403797e+00,7.879680876604924463e-09,8.595379239787507686e+01,4.515452605433542743e+01
3.560000000000000000e+08,3.427155157856434098e-01,2.232337690975917388e-01,7.138169530148531783e-02,-5.479538597593157367e-02,-7.765371829110066848e+00,-2.091628623061331993e+01,-6.937880243045692730e+00,7.831454331344801635e-09,8.640676868665131849e+01,4.632788059913163181e+01
3.565000000000000000e+08,3.478997301746493132e-01,2.263228957188157808e-01,6.952822230148825167e-02,-5.613539188517679274e-02,-7.638249475672562738e+00,-2.097705721980225491e+01,-6.962407428492955574e+00,7.782860716591811611e-09,8.686450676131002524e+01,4.750124010781836859e+01
3.570000000000000000e+08,3.530829526579954414e-01,2.292948327991932433e-01,6.765892971727836824e-02,-5.740551810953672257e-02,-7.514292126332110300e+00,-2.103852893019561066e+01,-6.986781399148005889e+00,7.733930204748608203e-09,8.732701177910237789e+01,4.867451605129092940e+01
3.575000000000000000e+08,3.582620929342295590e-01,2.321511921454595118e-01,6.577659541045365044e-02,-5.860640637831158323e-02,-7.393422255159396883e+00,-2.110067131218794856e+01,-7.011001145122183864e+00,7.684694379640280175e-09,8.779428425119949964e+01,4.984762004477909159e+01
3.580000000000000000e+08,3.634341642711269027e-01,2.348936775776549468e-01,6.388391356795773690e-02,-5.973881026754976342e-02,-7.275562993626079056e+00,-2.116345385029788062e+01,-7.035065757964330757e+00,7.635186228981475487e-09,8.826632000578986492e+01,5.102046413487054366e+01
3.585000000000000000e+08,3.685962864730447097e-01,2.375240789573193345e-01,6.198349035600934920e-02,-6.080358863709128120e-02,-7.160638300725437944e+00,-2.122684559154282624e+01,-7.058974435053701590e+00,7.585440129314673189e-09,8.874311017061536688e+01,5.219296109436395881e+01
3.590000000000000000e+08,3.737456884975021709e-01,2.400442661176342141e-01,6.007784003318494132e-02,-6.180169892018613775e-02,-7.048573099966418454e+00,-2.129081517685188274e+01,-7.082726483933329931e+00,7.535491822891054393e-09,8.922464117602632427e+01,5.336502472359727278e+01
3.595000000000000000e+08,3.788797107179830426e-01,2.424561827169442185e-01,5.816938152549430002e-02,-6.273419029660146085e-02,-6.939293388629850234e+00,-2.135533087558203391e+01,-7.106321326557661244e+00,7.485378385967541372e-09,8.971089477953968583e+01,5.453657015676008513e+01
3.600000000000000000e+08,3.839958068313513162e-01,2.447618400371543712e-01,5.626043546422545422e-02,-6.360219677995551657e-02,-6.832726323854010353e+00,-2.142036062318820200e+01,-7.129758503426719685e+00,7.435138188034231364e-09,9.020184811278329562e+01,5.570751417157882202e+01
3.605000000000000000e+08,3.890915454095929538e-01,2.469633107484462409e-01,5.435322168532206316e-02,-6.440693024970139957e-02,-6.728800289419265113e+00,-2.148587206208014777e+01,-7.153037677577566811e+00,7.384810841515250827e-09,9.069747375158605962e+01,5.687777550063707821e+01
3.610000000000000000e+08,3.941646110969790340e-01,2.490627226616680123e-01,5.244985718707562833e-02,-6.514967345774053120e-02,-6.627444946506971135e+00,-2.155183258567969773e+01,-7.176158638402427847e+00,7.334437141520784207e-09,9.119773980983704575e+01,5.804727514249120190e+01
3.615000000000000000e+08,3.992128054550477256e-01,2.510622524895124164e-01,5.055235454098636061e-02,-6.583177303906943834e-02,-6.528591271203646684e+00,-2.161820938567106865e+01,-7.199121305261605208e+00,7.284058995288805914e-09,9.170261005758653994e+01,5.921593667063224586e+01
3.620000000000000000e+08,4.042340474591284427e-01,2.529641196373220158e-01,4.866262074877671789e-02,-6.645463255516897982e-02,-6.432171581091473911e+00,-2.168496950241354426e+01,-7.221925730858258063e+00,7.233719341015607056e-09,9.221204406369652418e+01,6.038368653826196208e+01
3.625000000000000000e+08,4.092263736514413219e-01,2.547705800439889479e-01,4.678245653672943177e-02,-6.701970559802847283e-02,-6.338119552900104203e+00,-2.175207987846167512e+01,-7.244572104341333585e+00,7.183462055834347802e-09,9.272599736317283714e+01,6.155045437678092668e+01
3.630000000000000000e+08,4.141879379570080899e-01,2.564839200929262542e-01,4.491355607680189849e-02,-6.752848898176491699e-02,-6.246370232884631335e+00,-2.181950741511101199e+01,-7.267060754102157460e+00,7.133331852796581004e-09,9.324442164911930320e+01,6.271617328581717743e+01
3.635000000000000000e+08,4.191170111698934164e-01,2.581064506125890778e-01,4.305750712230413391e-02,-6.798251604776588131e-02,-6.156860041327957056e+00,-2.188721903185995643e+01,-7.289392150230059819e+00,7.083374166786443314e-09,9.376726498905784979e+01,6.388078011259888456e+01
3.640000000000000000e+08,4.240119801184165649e-01,2.596405009853628432e-01,4.121579154437192416e-02,-6.838335010814088066e-02,-6.069526772341178322e+00,-2.195518172864907314e+01,-7.311566906592164017e+00,7.033635029405630311e-09,9.429447206515057189e+01,6.504421571843882077e+01
3.645000000000000000e+08,4.288713465191482110e-01,2.610884133829787790e-01,3.938978625399184447e-02,-6.873257805103862028e-02,-5.984309589941889662e+00,-2.202336265070858090e+01,-7.333585782502884065e+00,6.984160932974845274e-09,9.482598443764656793e+01,6.620642523010945979e+01
3.650000000000000000e+08,4.336937255305543526e-01,2.624525371458313328e-01,3.758076449296271493e-02,-6.903180413006543281e-02,-5.901149021226638425e+00,-2.209172915581397945e+01,-7.355449683949213835e+00,6.934998683903925690e-09,9.536174083065739637e+01,6.736735827390022280e+01
3.655000000000000000e+08,4.384778440181845149e-01,2.637352233227560627e-01,3.578989747591458659e-02,-6.928264395864286440e-02,-5.819986947313266157e+00,-2.216024888371773827e+01,-7.377159664338900136e+00,6.886195245812871087e-09,9.590167743914535947e+01,6.852696919019498978e+01
3.660000000000000000e+08,4.432225385442681298e-01,2.649388193869242070e-01,3.401825636433671030e-02,-6.948671872867184796e-02,-5.740766592609180208e+00,-2.222888982749382336e+01,-7.398716924740074141e+00,6.837797572921521102e-09,9.644572825579290054e+01,6.968521722647521699e+01
3.665000000000000000e+08,4.479267530954595955e-01,2.660656641425672153e-01,3.226681455253521680e-02,-6.964564967133783646e-02,-5.663432512859614576e+00,-2.229762040649930910e+01,-7.420122813582547217e+00,6.789852434329605961e-09,9.699382541619787901e+01,7.084206670673866313e+01
3.670000000000000000e+08,4.525895365633204048e-01,2.671180828362353932e-01,3.053645024449618689e-02,-6.976105277630000046e-02,-5.587930582342520935e+00,-2.236640954062742992e+01,-7.441378825793369955e+00,6.742406229981686265e-09,9.754589956063612988e+01,7.199748717544157728e+01
3.675000000000000000e+08,4.572100399928700765e-01,2.680983824852434805e-01,2.882794929982797349e-02,-6.983453378387749488e-02,-5.514207980502535023e+00,-2.243522672549561747e+01,-7.462486601341804082e+00,6.695504799216319336e-09,9.810188021042512219e+01,7.315145351420410691e+01
3.680000000000000000e+08,4.617875136152247983e-01,2.690088474348580894e-01,2.714200832626319573e-02,-6.986768346316538092e-02,-5.442213178252867323e+00,-2.250404210818446771e+01,-7.483447923171955729e+00,6.649193222945326025e-09,9.866169615673426563e+01,7.430394602967987794e+01
3.685000000000000000e+08,4.663213036809384371e-01,2.698517351546479981e-01,2.547923799563416025e-02,-6.986207318731735283e-02,-5.371895924120131838e+00,-2.257282656311658542e+01,-7.504264714504817135e+00,6.603515620642651395e-09,9.922527585950615503e+01,7.545495051116667184e+01
3.690000000000000000e+08,4.708108491111907545e-01,2.706292722832465136e-01,2.384016655979463717e-02,-6.981925081550405254e-02,-5.303207230361140390e+00,-2.264155176764085198e+01,-7.524939035495309625e+00,6.558514943430521086e-09,9.979254785399487560e+01,7.660445825673723164e+01
3.695000000000000000e+08,4.752556779844102630e-01,2.713436509295875654e-01,2.222524354263467547e-02,-6.974073688932584669e-02,-5.236099359141650922e+00,-2.271019027686640968e+01,-7.545473079234296776e+00,6.514232764694590820e-09,1.003634411622801395e+02,7.775246606688807560e+01
3.700000000000000000e+08,4.796554038762656513e-01,2.719970252374478981e-01,2.063484358415062017e-02,-6.962802114971843037e-02,-5.170525808834592674e+00,-2.277871559727310924e+01,-7.565869167089984693e+00,6.470709069723949228e-09,1.009378857069965960e+02,7.889897620493486841e+01
3.705000000000000000e+08,4.840097220712493709e-01,2.725915082189070970e-01,1.906927041244875498e-02,-6.948255937866106013e-02,-5.106441300467233546e+00,-2.284710225861169164e+01,-7.586129743388219993e+00,6.427982046007994722e-09,1.015158127244142179e+02,8.004399632363741546e+01
3.710000000000000000e+08,4.883184056642573823e-01,2.731291688610896773e-01,1.752876091961704658e-02,-6.930577056827975924e-02,-5.043801764323969650e+00,-2.291532588359703482e+01,-7.606257369436276505e+00,6.386087875858206052e-09,1.020971551739322649e+02,8.118753935779477615e+01
3.715000000000000000e+08,4.925813015706694831e-01,2.736120295093034671e-01,1.601348931756340840e-02,-6.909903441824419290e-02,-4.982564326692449974e+00,-2.298336325489334442e+01,-7.626254716900167985e+00,6.345060533105835405e-09,1.026818481409963368e+02,8.232962338282349890e+01
3.720000000000000000e+08,4.967983264634677765e-01,2.740420635284515627e-01,1.452357135020549729e-02,-6.886368916069503243e-02,-4.922687296724935102e+00,-2.305119237888984074e+01,-7.646124560551054827e+00,6.304931585660222468e-09,1.032698292304275327e+02,8.347027143960879414e+01
3.725000000000000000e+08,5.009694626558471864e-01,2.744211932433536782e-01,1.305906853879309180e-02,-6.860102971031507846e-02,-4.864130153374570220e+00,-2.311879254577057807e+01,-7.665869770401963379e+00,6.265730005711369076e-09,1.038610389471525650e+02,8.460951132619995008e+01
3.730000000000000000e+08,5.050947539476422499e-01,2.747512881573901389e-01,1.161999243764981309e-02,-6.831230613558013365e-02,-4.806853532356367253e+00,-2.318614438539282219e+01,-7.685493303261694109e+00,6.227481989379472327e-09,1.044554210613602407e+02,8.574737535720373671e+01
3.735000000000000000e+08,5.091743014536403988e-01,2.750341634476802799e-01,1.020630887823729439e-02,-6.799872244570492885e-02,-4.750819213075478054e+00,-2.325322991850350007e+01,-7.704998193738356704e+00,6.190210787567950728e-09,1.050529229551638792e+02,8.688390009200634267e+01
3.740000000000000000e+08,5.132082594315723334e-01,2.752715787338299580e-01,8.817942180151642356e-03,-6.766143568633607719e-02,-4.695990105459843633e+00,-2.332003260284499646e+01,-7.724387544730484834e+00,6.153936549723346638e-09,1.056534959479425027e+02,8.801912603323434325e+01
3.745000000000000000e+08,5.171968311271469831e-01,2.754652371161290803e-01,7.454779308471565051e-03,-6.730155533565061743e-02,-4.642330236631362794e+00,-2.338653737372770181e+01,-7.743664517448893392e+00,6.118676182130525833e-09,1.062570955976420635e+02,8.915309729712576825e+01
3.750000000000000000e+08,5.211402646530585159e-01,2.756167844779713882e-01,6.116673957775401078e-03,-6.692014299119820875e-02,-4.589804737347828123e+00,-2.345273067867830008e+01,-7.762832321017436144e+00,6.084443222270586384e-09,1.068636819754635354e+02,9.028586125774064897e+01
3.755000000000000000e+08,5.250388489183507312e-01,2.757278090462025877e-01,4.803450544119560080e-03,-6.651821233658547494e-02,-4.538379828147737882e+00,-2.351860050580906503e+01,-7.781894201705434888e+00,6.051247730636963591e-09,1.074732199115247511e+02,9.141746816718362822e+01
3.760000000000000000e+08,5.288929096239068928e-01,2.757998412020625234e-01,3.514908087332875488e-03,-6.609672937594196496e-02,-4.488022805131502757e+00,-2.358413640559438562e+01,-7.800853431848678632e+00,6.019096201266092630e-09,1.080856792092743177e+02,9.254797075423209662e+01
3.765000000000000000e+08,5.327028053391827944e-01,2.758343535344304209e-01,2.250823967098349206e-03,-6.565661292304221519e-02,-4.438702025314656296e+00,-2.364932950578568693e+01,-7.819713298519729960e+00,5.987991492075724897e-09,1.087010348266421715e+02,9.367742380397919533e+01
3.770000000000000000e+08,5.364689236745412426e-01,2.758327611261398582e-01,1.010957537494546095e-03,-6.519873533098395624e-02,-4.390386891492460641e+00,-2.371417251924386704e+01,-7.838477092011204128e+00,5.957932775902188499e-09,1.093192670221412754e+02,9.480588372127732555e+01
3.775000000000000000e+08,5.401916775627789713e-01,2.757964220632856955e-01,-2.049464140983842846e-04,-6.472392344744502812e-02,-4.343047836559347452e+00,-2.377865974452020836e+01,-7.857148094198441513e+00,5.928915512968005816e-09,1.099403614643783413e+02,9.593340808094396266e+01
3.780000000000000000e+08,5.438715016625834675e-01,2.757266381566338409e-01,-1.397154376524092781e-03,-6.423295977976577198e-02,-4.296656307231883964e+00,-2.384278705906982054e+01,-7.875729566849793528e+00,5.900931445265641544e-09,1.105643093036910471e+02,9.706005516782902021e+01
3.785000000000000000e+08,5.475088488957564614e-01,2.756246558635064292e-01,-2.565941004272166790e-03,-6.372658385342828968e-02,-4.251184747130013264e+00,-2.390655190503722594e+01,-7.894224739954007752e+00,5.873968613155748574e-09,1.111911072049011580e+02,9.818588350995889868e+01
3.790000000000000000e+08,5.511041871291271210e-01,2.754916673978646813e-01,-3.711586196898735823e-03,-6.320549374693561206e-02,-4.206606579177308625e+00,-2.396995326760937672e+01,-7.912636800134806414e+00,5.848011394250638949e-09,1.118207573404509674e+02,9.931095140807167354e+01
3.795000000000000000e+08,5.546579960110809004e-01,2.753288120156878738e-01,-4.834372377155625282e-03,-6.267034778562818875e-02,-4.162896187288352756e+00,-2.403299164598784188e+01,-7.930968879222586310e+00,5.823040564437290245e-09,1.124532673434829633e+02,1.004353164649185430e+02
3.800000000000000000e+08,5.581707639716357860e-01,2.751371774622551336e-01,-5.934581975133493455e-03,-6.212176637661935563e-02,-4.120028897318334771e+00,-2.409566901708737419e+01,-7.949224043052390165e+00,5.799033380672910336e-09,1.130886502207062136e+02,1.015590351177518613e+02
3.805000000000000000e+08,5.616429853939719496e-01,2.749178015674632602e-01,-7.012495124310915394e-03,-6.156033396677771524e-02,-4.077980957257575589e+00,-2.415798879212260530e+01,-7.967405280555873937e+00,5.775963684998889255e-09,1.137269242251974219e+02,1.026821621774384141e+02
3.810000000000000000e+08,5.650751579642353528e-01,2.746716739749603953e-01,-8.068387573980361285e-03,-6.098660110554472019e-02,-4.036729516661660355e+00,-2.421995576629647218e+01,-7.985515493212776761e+00,5.753802028992385518e-09,1.143681126895662459e+02,1.038047503776194134e+02
3.815000000000000000e+08,5.684677802054012297e-01,2.743997379905676604e-01,-9.102528821120513952e-03,-6.040108659433059829e-02,-3.996252605315464557e+00,-2.428157606185444095e+01,-8.003557484924858301e+00,5.732515817725504739e-09,1.150122438202170940e+02,1.049268499373124968e+02
3.820000000000000000e+08,5.718213491998654918e-01,2.741028925352575474e-01,-1.011518046338314054e-02,-5.980427970430078621e-02,-3.956529111137534471e+00,-2.434285706481455236e+01,-8.021533952371884268e+00,5.712069472101916829e-09,1.156593504537152768e+02,1.060485081402872822e+02
3.825000000000000000e+08,5.751363585043650639e-01,2.737819941878199548e-01,-1.110659477349476738e-02,-5.919664244452939317e-02,-3.917538757338938638e+00,-2.440380735572643545e+01,-8.039447475905557638e+00,5.692424608322596972e-09,1.163094697765513814e+02,1.071697689344664610e+02
3.830000000000000000e+08,5.784132962597378080e-01,2.734378593022702697e-01,-1.207701349402872347e-02,-5.857861186276133725e-02,-3.879262078858566554e+00,-2.446443663485128894e+01,-8.057300511033128387e+00,5.673540233089015240e-09,1.169626430098716412e+02,1.082906725545017110e+02
3.835000000000000000e+08,5.816526434969283565e-01,2.730712661851075196e-01,-1.302666685019331257e-02,-5.795060236138663973e-02,-3.841680398104478922e+00,-2.452475564218890725e+01,-8.075095380537794298e+00,5.655372953038597308e-09,1.176189150609910001e+02,1.094112551705408691e+02
3.840000000000000000e+08,5.848548726396169961e-01,2.726829573175882371e-01,-1.395577277702405444e-02,-5.731300801168256326e-02,-3.804775800037876632e+00,-2.458477607280763522e+01,-8.092834267278281146e+00,5.637877196864715313e-09,1.182783341437760356e+02,1.105315485660715353e+02
3.845000000000000000e+08,5.880204462027459611e-01,2.722736416083871291e-01,-1.486453635614446052e-02,-5.666620484992386519e-02,-3.768531106643702611e+00,-2.464451048795746857e+01,-8.110519207704816935e+00,5.621005448452130428e-09,1.189409513702015460e+02,1.116515798475454062e+02
3.850000000000000000e+08,5.911498156852286190e-01,2.718439966622331339e-01,-1.575314945610678183e-02,-5.601055313958292620e-02,-3.732929850838020425e+00,-2.470397222246674573e+01,-8.128152086123570541e+00,5.604708489387819623e-09,1.196068203156287808e+02,1.127713711883190797e+02
3.855000000000000000e+08,5.942434206540954111e-01,2.713946710504506754e-01,-1.662179056922269763e-02,-5.534639958454971864e-02,-3.697956249868751932e+00,-2.476317528893705955e+01,-8.145734629736361754e+00,5.588935649153332455e-09,1.202759965605474122e+02,1.138909396092430057e+02
3.860000000000000000e+08,5.973016880163705133e-01,2.709262865697016354e-01,-1.747062483676006459e-02,-5.467407947907664684e-02,-3.663595178271972230e+00,-2.482213427926156868e+01,-8.163268404477102891e+00,5.573635061322611460e-09,1.209485372117307946e+02,1.150102967980145507e+02
3.865000000000000000e+08,6.003250314740393723e-01,2.704394404756833570e-01,-1.829980425342239356e-02,-5.399391878100109204e-02,-3.629832140451088041e+00,-2.488086426399654982e+01,-8.180754811661248738e+00,5.558753924128808488e-09,1.216245004059281172e+02,1.161294489691893830e+02
3.870000000000000000e+08,6.033138511565648843e-01,2.699347076790661326e-01,-1.910946804113919720e-02,-5.330623609570567939e-02,-3.596653242950913931e+00,-2.493938069011738534e+01,-8.198195085459415665e+00,5.544238763797087127e-09,1.223039447993754294e+02,1.172483967664985727e+02
3.875000000000000000e+08,6.062685334245792035e-01,2.694126428915007421e-01,-1.989974318139101084e-02,-5.261134455923823644e-02,-3.564045166502664674e+00,-2.499769927768670641e+01,-8.215590291201433359e+00,5.530035699121504760e-09,1.229869290465656633e+02,1.183671352088706783e+02
3.880000000000000000e+08,6.091894508375573780e-01,2.688737827101814193e-01,-2.067074509456370487e-02,-5.190955361002997509e-02,-3.531995137919502703e+00,-2.505583591595545201e+01,-8.232941324512314196e+00,5.516090705809807609e-09,1.236735112718313019e+02,1.194856536812854841e+02
3.885000000000000000e+08,6.120769622775676932e-01,2.683186476301251955e-01,-2.142257845419268808e-02,-5.120117063970287818e-02,-3.500490901924794507e+00,-2.511380655940725859e+01,-8.250248911277246577e+00,5.502349879248297562e-09,1.243637485374138265e+02,1.206039359713249723e+02
3.890000000000000000e+08,6.149314132204752870e-01,2.677477439740505449e-01,-2.215533812340321485e-02,-5.048650251454884358e-02,-3.469520692997887679e+00,-2.517162712424372373e+01,-8.267513608428567196e+00,5.488759694407962809e-09,1.250576963117798357e+02,1.217219603519883435e+02
3.895000000000000000e+08,6.177531361453636460e-01,2.671615657305249081e-01,-2.286911020039139944e-02,-4.976585696038608037e-02,-3.439073207323593007e+00,-2.522931338579202176e+01,-8.284735805543789411e+00,5.475267261722119777e-09,1.257554079420144717e+02,1.228396997110541520e+02
3.900000000000000000e+08,6.205424510723922538e-01,2.665605962918493055e-01,-2.356397315942260207e-02,-4.903954380463704243e-02,-3.409137574932408210e+00,-2.528688087729911160e+01,-8.301915727240304577e+00,5.461820577881645628e-09,1.264569341341804858e+02,1.239571217269742078e+02
3.905000000000000000e+08,6.232996662187653136e-01,2.659453100840026840e-01,-2.423999907354169869e-02,-4.830787607063233985e-02,-3.379703332119372572e+00,-2.534434479055752121e+01,-8.319053436349188146e+00,5.448368770588112983e-09,1.271623224455511547e+02,1.250741890909660299e+02
3.910000000000000000e+08,6.260250787621070012e-01,2.653161740818382741e-01,-2.489725490500652172e-02,-4.757117092030663935e-02,-3.350760394228649464e+00,-2.540171987878775539e+01,-8.336148837847758841e+00,5.434862336425840738e-09,1.278716167926447440e+02,1.261908597746730720e+02
3.915000000000000000e+08,6.287189757001370172e-01,2.646736492036219635e-01,-2.553580384935744477e-02,-4.682975044262178282e-02,-3.322299028890508765e+00,-2.545902036218133802e+01,-8.353201683527961663e+00,5.421253371101119245e-09,1.285848569789652061e+02,1.273070873424302931e+02
3.920000000000000000e+08,6.313816347952746488e-01,2.640181915799118539e-01,-2.615570671903551594e-02,-4.608394228620886490e-02,-3.294309829795730948e+00,-2.551625983648766294e+01,-8.370211577375558321e+00,5.407495791404229513e-09,1.293020782463279943e+02,1.284228213068655862e+02
3.925000000000000000e+08,6.340133255925498590e-01,2.633502536927218585e-01,-2.675702335254418612e-02,-4.533408013586754520e-02,-3.266783691090765274e+00,-2.557345118500727565e+01,-8.387177981633147539e+00,5.393545548335214727e-09,1.300233108535726387e+02,1.295380075262297908e+02
3.930000000000000000e+08,6.366143104990815704e-01,2.626702853818232430e-01,-2.733981403532610363e-02,-4.458050403368940540e-02,-3.239711782474174573e+00,-2.563060649433312577e+01,-8.404100223518462087e+00,5.379360830915253943e-09,1.307485796863973633e+02,1.306525886415381876e+02
3.935000000000000000e+08,6.391848459132772886e-01,2.619787347160041913e-01,-2.790414091878322400e-02,-4.382356054666979028e-02,-3.213085525072171045e+00,-2.568773697416254365e+01,-8.420977502567975392e+00,5.364902260274732830e-09,1.314779039019187223e+02,1.317665045512752897e+02
3.940000000000000000e+08,6.417251833919126458e-01,2.612760487280133548e-01,-2.845006942421152846e-02,-4.306360278374294498e-02,-3.186896568167504995e+00,-2.574485288148314055e+01,-8.437808898574674643e+00,5.350133073658022457e-09,1.322112966114372341e+02,1.328796929210951419e+02
3.945000000000000000e+08,6.442355708433155081e-01,2.605626740128637042e-01,-2.897766961884318954e-02,-4.230099026620051661e-02,-3.161136766851959656e+00,-2.580196344941924025e+01,-8.454593380087837673e+00,5.335019298059727759e-09,1.329487646047112150e+02,1.339920897256397438e+02
3.950000000000000000e+08,6.467162537349911977e-01,2.598390571900692780e-01,-2.948701755168497973e-02,-4.153608865644409925e-02,-3.135798160668672452e+00,-2.585907682100800997e+01,-8.471329813441762724e+00,5.319529913201238131e-09,1.336903081188531246e+02,1.351036298192798313e+02
3.955000000000000000e+08,6.491674763042490914e-01,2.591056452312869296e-01,-2.997819653741202670e-02,-4.076926935095166737e-02,-3.110872953305520827e+00,-2.591619998816049986e+01,-8.488016972279565309e+00,5.303637003606599261e-09,1.344359206547375720e+02,1.362142475322935411e+02
3.960000000000000000e+08,6.515894827606372175e-01,2.583628856557155240e-01,-3.045129837721174265e-02,-4.000090894422197313e-02,-3.086353493395917358e+00,-2.597333873604829790e+01,-8.504653547537436964e+00,5.287315899537995881e-09,1.351855888435529494e+02,1.373238772887071093e+02
3.965000000000000000e+08,6.539825184693243143e-01,2.576112265964228820e-01,-3.090642450617171397e-02,-3.923138857128095208e-02,-3.062232256478143011e+00,-2.603049759314426836e+01,-8.521238157853959549e+00,5.270545306540547206e-09,1.359392923658586767e+02,1.384324542417468535e+02
3.970000000000000000e+08,6.563468311049621695e-01,2.568511167416138163e-01,-3.134368705756096496e-02,-3.846109313708928612e-02,-3.038501828158440610e+00,-2.608767978713482449e+01,-8.537769360368320903e+00,5.253307423342093411e-09,1.366970039251849016e+02,1.395399149226050213e+02
3.975000000000000000e+08,6.586826717660039243e-01,2.560830051555916254e-01,-3.176320983516373736e-02,-3.769041044188412015e-02,-3.015154888517563414e+00,-2.614488720690987833e+01,-8.554245661870400141e+00,5.235588047816382056e-09,1.374586892778890785e+02,1.406461978979849050e+02
3.980000000000000000e+08,6.609902960399562932e-01,2.553073409849209718e-01,-3.216512918567834139e-02,-3.691973021209953715e-02,-2.992184197794198308e+00,-2.620212037082805523e+01,-8.570665530264804488e+00,5.217376670704087331e-09,1.382243073206070960e+02,1.417512444316834603e+02
3.985000000000000000e+08,6.632699650105992051e-01,2.545245730559817510e-01,-3.254959476408846725e-02,-3.614944304706182304e-02,-2.969582583372534668e+00,-2.625937840144472091e+01,-8.587027406309788446e+00,5.198666556706262111e-09,1.389938102362489758e+02,1.428549991452904919e+02
3.990000000000000000e+08,6.655219461988024499e-01,2.537351493707215577e-01,-3.291677018584423381e-02,-3.537993929211729477e-02,-2.947342928094971892e+00,-2.631665900688192750e+01,-8.603329715590826154e+00,5.179454812563764066e-09,1.397671436990826805e+02,1.439574106729316725e+02
3.995000000000000000e+08,6.677465144292298316e-01,2.529395165080362551e-01,-3.326683356064863428e-02,-3.461160784924189465e-02,-2.925458159914238632e+00,-2.637395846901009833e+01,-8.619570880687289716e+00,5.159742441644717459e-09,1.405442471390002481e+02,1.450584323048755664e+02
4.000000000000000000e+08,6.699439526158790237e-01,2.521381189386973642e-01,-3.359997790362208997e-02,-3.384483493649056984e-02,-2.903921242893022558e+00,-2.643127163860162909e+01,-8.635749333488998758e+00,5.139534384519932420e-09,1.413250540646196498e+02,1.461580226147331700e+02
4.005000000000000000e+08,6.721145524601508381e-01,2.513313982622573106e-01,-3.391641142061389141e-02,-3.308000280786895647e-02,-2.882725169552292854e+00,-2.648859193760657860e+01,-8.651863527617853933e+00,5.118839544958769613e-09,1.421094924443931404e+02,1.472561460649571643e+02
