frequency_Hz,theory_S11_real,theory_S11_imag,theory_S11_dB,openems_S11_real,openems_S11_imag,openems_S11_dB,theory_Zin_real_ohm,theory_Zin_imag_ohm,openems_Zin_real_ohm,openems_Zin_imag_ohm,theory_S21_real,theory_S21_imag,theory_S21_dB,openems_S21_real,openems_S21_imag,openems_S21_dB
4.230000000000e+08,7.514931631296e-01,2.944804988615e-01,-1.861117527719e+00,7.482455827821e-01,2.144812010221e-01,-2.176179437422e+00,1.173735111794e+02,1.983375414899e+02,1.801597433291e+02,1.960837022114e+02,-2.831263038627e-02,-1.772510265439e-02,-2.952419752401e+01,-3.603569113662e-02,-4.210897004192e-03,-2.880644231417e+01
4.235000000000e+08,7.534681435378e-01,2.934134393984e-01,-1.845513042902e+00,7.495997086622e-01,2.136906082763e-01,-2.164083966992e+00,1.178578737163e+02,1.997784658096e+02,1.810733573936e+02,1.971970800596e+02,-2.828105354046e-02,-1.729548821165e-02,-2.959021315059e+01,-3.592237241633e-02,-3.699757949563e-03,-2.884687423695e+01
4.240000000000e+08,7.554203833154e-01,2.923457355451e-01,-1.830127624964e+00,7.509436282400e-01,2.129002396432e-01,-2.152095626228e+00,1.183444606891e+02,2.012219409460e+02,1.819919955521e+02,1.983131413154e+02,-2.824603481569e-02,-1.686994734769e-02,-2.965598732658e+01,-3.580463235822e-02,-3.192436277289e-03,-2.888682581916e+01
4.245000000000e+08,7.573501981180e-01,2.912775578163e-01,-1.814957070883e+00,7.522774328055e-01,2.121099497612e-01,-2.140213677159e+00,1.188332858362e+02,2.026679881667e+02,1.829158699015e+02,1.994318645366e+02,-2.820763807605e-02,-1.644845983540e-02,-2.972152084990e+01,-3.568243554600e-02,-2.688810268485e-03,-2.892631980282e+01
4.250000000000e+08,7.592578993154e-01,2.902090705890e-01,-1.799997276563e+00,7.536011960843e-01,2.113195988121e-01,-2.128437546383e+00,1.193243630061e+02,2.041166288586e+02,1.838451910072e+02,2.005532135809e+02,-2.816592614165e-02,-1.603100534361e-02,-2.978681454379e+01,-3.555573353789e-02,-2.188771086081e-03,-2.896538067744e+01
4.255000000000e+08,7.611437940208e-01,2.891404322943e-01,-1.785244234094e+00,7.549149749448e-01,2.105290538006e-01,-2.116766813536e+00,1.198177061588e+02,2.055678845299e+02,1.847801666729e+02,2.016771376777e+02,-2.812096080845e-02,-1.561756345107e-02,-2.985186925556e+01,-3.542446613486e-02,-1.692223761325e-03,-2.900403456456e+01
4.260000000000e+08,7.630081851202e-01,2.880717956046e-01,-1.770694029102e+00,7.562188102044e-01,2.097381897745e-01,-2.105201199063e+00,1.203133293667e+02,2.070217768109e+02,1.857210007072e+02,2.028035716030e+02,-2.807280286786e-02,-1.520811365976e-02,-2.991668585555e+01,-3.528856272647e-02,-1.199088071579e-03,-2.904230909225e+01
4.265000000000e+08,7.648513713050e-01,2.870033076141e-01,-1.756342838178e+00,7.575127275316e-01,2.089468909759e-01,-2.093740551367e+00,1.208112468157e+02,2.084783274556e+02,1.866678916933e+02,2.039324359574e+02,-2.802151212607e-02,-1.480263540746e-02,-2.998126523596e+01,-3.514794370508e-02,-7.092993031190e-04,-2.908023326060e+01
4.270000000000e+08,7.666736471051e-01,2.859351100150e-01,-1.742186926391e+00,7.587967384363e-01,2.081550519180e-01,-2.082384833403e+00,1.213114728065e+02,2.099375583427e+02,1.876210317712e+02,2.050636375498e+02,-2.796714742304e-02,-1.440110807954e-02,-3.004560830986e+01,-3.500252193876e-02,-2.228088934076e-04,-2.911783729903e+01
4.275000000000e+08,7.684753029240e-01,2.848673392674e-01,-1.728222644877e+00,7.600708413445e-01,2.073625783774e-01,-2.071134108809e+00,1.218140217555e+02,2.113994914774e+02,1.885806054398e+02,2.061970698854e+02,-2.790976665130e-02,-1.400351102021e-02,-3.010971601017e+01,-3.485220429287e-02,2.604150518791e-04,-2.915515251651e+01
4.280000000000e+08,7.702566250752e-01,2.838001267648e-01,-1.714446428508e+00,7.613350227475e-01,2.065693882979e-01,-2.059988527649e+00,1.223189081960e+02,2.128641489923e+02,1.895467883891e+02,2.073326137581e+02,-2.784942677431e-02,-1.360982354296e-02,-3.017358928866e+01,-3.469689318973e-02,7.403873709434e-04,-2.919221114549e+01
4.285000000000e+08,7.720178958193e-01,2.827335989941e-01,-1.700854793624e+00,7.625892584220e-01,2.057754125975e-01,-2.048948311854e+00,1.228261467794e+02,2.143315531489e+02,1.905197463691e+02,2.084701379473e+02,-2.778618384471e-02,-1.322002494058e-02,-3.023722911504e+01,-3.453648819558e-02,1.217105590076e-03,-2.922904618074e+01
4.290000000000e+08,7.737593934029e-01,2.816678776913e-01,-1.687444335842e+00,7.638335147088e-01,2.049805958735e-01,-2.038013740459e+00,1.233357522762e+02,2.158017263391e+02,1.914996341064e+02,2.096095000158e+02,-2.772009302210e-02,-1.283409449442e-02,-3.030063647604e+01,-3.437088762385e-02,1.690549802075e-03,-2.926569121398e+01
4.295000000000e+08,7.754813920978e-01,2.806030799919e-01,-1.674211727932e+00,7.650677498460e-01,2.041848970020e-01,-2.027185134714e+00,1.238477395775e+02,2.172746910863e+02,1.924865942758e+02,2.107505472072e+02,-2.765120859066e-02,-1.245201148320e-02,-3.036381237453e+01,-3.419999014348e-02,2.160682680063e-03,-2.930218026527e+01
4.300000000000e+08,7.771841622416e-01,2.795393185769e-01,-1.661153717757e+00,7.662919153446e-01,2.033882896252e-01,-2.016462843169e+00,1.243621236960e+02,2.187504700471e+02,1.934807565363e+02,2.118931174399e+02,-2.757958397638e-02,-1.207375519127e-02,-3.042675782871e+01,-3.402369638101e-02,2.627449626935e-03,-2.933854761215e+01
4.305000000000e+08,7.788679702786e-01,2.784767018149e-01,-1.648267126272e+00,7.675059573993e-01,2.025907625253e-01,-2.005847226826e+00,1.248789197669e+02,2.202290860125e+02,1.944822366401e+02,2.130370403936e+02,-2.750527176406e-02,-1.169930491630e-02,-3.048947387124e+01,-3.384191050519e-02,3.090779059763e-03,-2.937482761746e+01
4.310000000000e+08,7.805330788016e-01,2.774153338990e-01,-1.635548845593e+00,7.687098183242e-01,2.017923198810e-01,-1.995338644443e+00,1.253981430496e+02,2.217105619092e+02,1.954911356233e+02,2.141821386828e+02,-2.742832371393e-02,-1.132863997659e-02,-3.055196154852e+01,-3.365454178281e-02,3.550582827525e-03,-2.941105455665e+01
4.315000000000e+08,7.821797465947e-01,2.763553149801e-01,-1.622995837113e+00,7.699034380045e-01,2.009929814041e-01,-1.984937438087e+00,1.259198089289e+02,2.231949208016e+02,1.965075390871e+02,2.153282291140e+02,-2.734879077810e-02,-1.096173971781e-02,-3.061422191988e+01,-3.346150609465e-02,4.006756759595e-03,-2.944726244549e+01
4.320000000000e+08,7.838082286757e-01,2.752967412960e-01,-1.610605129686e+00,7.710867553530e-01,2.001927823565e-01,-1.974643919024e+00,1.264439329157e+02,2.246821858927e+02,1.975315165762e+02,2.164751240180e+02,-2.726672311656e-02,-1.059858351938e-02,-3.067625605692e+01,-3.326272740080e-02,4.459181341531e-03,-2.948348486890e+01
4.325000000000e+08,7.854187763395e-01,2.742397052965e-01,-1.598373817860e+00,7.722597097634e-01,1.993917734461e-01,-1.964458354037e+00,1.269705306490e+02,2.261723805254e+02,1.985631210646e+02,2.176226326526e+02,-2.718217011300e-02,-1.023915080040e-02,-3.073806504273e+01,-3.305813914461e-02,4.907722513778e-03,-2.951975481166e+01
4.330000000000e+08,7.870116372024e-01,2.731842957646e-01,-1.586299060158e+00,7.734222425484e-01,1.985900206019e-01,-1.954380952257e+00,1.274996178965e+02,2.276655281848e+02,1.996023885540e+02,2.187705626657e+02,-2.709518039031e-02,-9.883421025145e-03,-3.079964997129e+01,-3.284768558523e-02,5.352232588044e-03,-2.955610449166e+01
4.335000000000e+08,7.885870552454e-01,2.721305979341e-01,-1.574378077423e+00,7.745742983548e-01,1.977876046303e-01,-1.944411852586e+00,1.280312105563e+02,2.291616524988e+02,2.006493377934e+02,2.199187216122e+02,-2.700580182574e-02,-9.531373708250e-03,-3.086101194675e+01,-3.263132304880e-02,5.792551275248e-03,-2.959256519637e+01
4.340000000000e+08,7.901452708590e-01,2.710786936035e-01,-1.562608151201e+00,7.757158265439e-01,1.969846207542e-01,-1.934551111797e+00,1.285653246582e+02,2.306607772403e+02,2.017039701253e+02,2.210669185143e+02,-2.691408156585e-02,-9.182988419470e-03,-3.092215208287e+01,-3.240902108920e-02,6.228506818146e-03,-2.962916712292e+01
4.345000000000e+08,7.916865208876e-01,2.700286612464e-01,-1.550986622174e+00,7.768467825283e-01,1.961811780377e-01,-1.924798693392e+00,1.291019763649e+02,2.321629263285e+02,2.027662694646e+02,2.222149654555e+02,-2.682006604107e-02,-8.838244788119e-03,-3.098307150239e+01,-3.218076354960e-02,6.659917220972e-03,-2.966593922256e+01
4.350000000000e+08,7.932110386738e-01,2.689805761188e-01,-1.539510888646e+00,7.779671290563e-01,1.953773986998e-01,-1.915154457273e+00,1.296411819732e+02,2.336681238298e+02,2.038362024158e+02,2.233626791972e+02,-2.672380098010e-02,-8.497122507183e-03,-3.104377133642e+01,-3.194654951674e-02,7.086591567708e-03,-2.970290904979e+01
4.355000000000e+08,7.947190541034e-01,2.679345103624e-01,-1.528178405067e+00,7.790768374336e-01,1.945734173228e-01,-1.905618150313e+00,1.301829579157e+02,2.351763939606e+02,2.049137185314e+02,2.245098828070e+02,-2.662533142391e-02,-8.159601337107e-03,-3.110425272392e+01,-3.170639416072e-02,7.508331419931e-03,-2.974010261660e+01
4.360000000000e+08,7.962107936502e-01,2.668905331053e-01,-1.516986680596e+00,7.801758886746e-01,1.937693799586e-01,-1.896189397872e+00,1.307273207618e+02,2.366877610878e+02,2.059987507161e+02,2.256564072856e+02,-2.652470173954e-02,-7.825661109292e-03,-3.116451681117e+01,-3.146032945353e-02,7.924932284603e-03,-2.977754425227e+01
4.365000000000e+08,7.976864804204e-01,2.658487105596e-01,-1.505933277721e+00,7.812642745736e-01,1.929654431404e-01,-1.886867696326e+00,1.312742872193e+02,2.382022497310e+02,2.070912157786e+02,2.268020931813e+02,-2.642195563357e-02,-7.495281729303e-03,-3.122456475122e+01,-3.120840476073e-02,8.336185141580e-03,-2.981525646911e+01
4.370000000000e+08,7.991463341977e-01,2.648091061155e-01,-1.495015810901e+00,7.823419986904e-01,1.921617728061e-01,-1.877652406651e+00,1.318238741358e+02,2.397198845638e+02,2.081910151318e+02,2.279467921777e+02,-2.631713616536e-02,-7.168443179815e-03,-3.128439770340e+01,-3.095068730120e-02,8.741878020174e-03,-2.985325983437e+01
4.375000000000e+08,8.005905714874e-01,2.637717804328e-01,-1.484231945266e+00,7.834090772396e-01,1.913585431395e-01,-1.868542749115e+00,1.323760985001e+02,2.412406904155e+02,2.092980356420e+02,2.290903686406e+02,-2.621028576001e-02,-6.845125523289e-03,-3.134401683286e+01,-3.068726247095e-02,9.141797613684e-03,-2.989157284866e+01
4.380000000000e+08,8.020194055613e-01,2.627367915300e-01,-1.473579395334e+00,7.844655398804e-01,1.905559353391e-01,-1.859537799101e+00,1.329309774433e+02,2.427646922728e+02,2.104121506262e+02,2.302327011128e+02,-2.610144622101e-02,-6.525308904420e-03,-3.140342331008e+01,-3.041823402787e-02,9.535730920462e-03,-2.993021183135e+01
4.385000000000e+08,8.034330465018e-01,2.617041948694e-01,-1.463055923783e+00,7.855114303979e-01,1.897541363210e-01,-1.850636484111e+00,1.334885282410e+02,2.442919152813e+02,2.115332209942e+02,2.313736837402e+02,-2.599065874267e-02,-6.208973552339e-03,-3.146261831045e+01,-3.014372413524e-02,9.923466899826e-03,-2.996919081297e+01
4.390000000000e+08,8.048317012464e-01,2.606740434411e-01,-1.452659340246e+00,7.865468072728e-01,1.889533373666e-01,-1.841837581953e+00,1.340487683139e+02,2.458223847476e+02,2.126610965319e+02,2.325132276166e+02,-2.587796392232e-02,-5.896099782608e-03,-3.152160301385e+01,-2.986387326274e-02,1.030479813096e-02,-3.000852143514e+01
4.395000000000e+08,8.062155736309e-01,2.596463878431e-01,-1.442387500150e+00,7.875717441328e-01,1.881537327226e-01,-1.833139720145e+00,1.346117152299e+02,2.473561261402e+02,2.137956173217e+02,2.336512620335e+02,-2.576340177214e-02,-5.586667998997e-03,-3.158037860422e+01,-2.957883994478e-02,1.067952246283e-02,-3.004821285823e+01
4.400000000000e+08,8.075848644339e-01,2.586212763597e-01,-1.432238303580e+00,7.885863300836e-01,1.873555181646e-01,-1.824541376536e+00,1.351773867053e+02,2.488931650921e+02,2.149366152923e+02,2.347877356203e+02,-2.564701173087e-02,-5.280658695069e-03,-3.163894626916e+01,-2.928880039693e-02,1.104744464306e-02,-3.008827167717e+01
4.405000000000e+08,8.089397714197e-01,2.575987550370e-01,-1.422209694179e+00,7.895906699146e-01,1.865588895338e-01,-1.816040881144e+00,1.357458006066e+02,2.504335274020e+02,2.160839158901e+02,2.359226173626e+02,-2.552883267521e-02,-4.978052455571e-03,-3.169730719958e+01,-2.899394799210e-02,1.140837791399e-02,-3.012870184564e+01
4.410000000000e+08,8.102804893816e-01,2.565788677566e-01,-1.412299658077e+00,7.905848841794e-01,1.857640412574e-01,-1.807636419208e+00,1.363169749515e+02,2.519772390360e+02,2.172373398636e+02,2.370558974858e+02,-2.540890293093e-02,-4.678829957659e-03,-3.175546258932e+01,-2.869449259943e-02,1.176214556387e-02,-3.016950460908e+01
4.415000000000e+08,8.116072101848e-01,2.555616563063e-01,-1.402506222855e+00,7.915691091467e-01,1.849711648625e-01,-1.799326035445e+00,1.368909279112e+02,2.535243261298e+02,2.183967051501e+02,2.381875881910e+02,-2.528726028382e-02,-4.382971971937e-03,-3.181341363480e+01,-2.839065978939e-02,1.210858242188e-02,-3.021067844704e+01
4.420000000000e+08,8.129201228088e-01,2.545471604492e-01,-1.392827456531e+00,7.925434966238e-01,1.841804474952e-01,-1.791107639470e+00,1.374676778112e+02,2.550748149898e+02,2.195618288511e+02,2.393177242335e+02,-2.516394199039e-02,-4.090459363356e-03,-3.187116153468e+01,-2.808268990997e-02,1.244753628553e-02,-3.025221902505e+01
4.425000000000e+08,8.142194133898e-01,2.535354179901e-01,-1.383261466581e+00,7.935082136515e-01,1.833920704556e-01,-1.782979012378e+00,1.380472431337e+02,2.566287320958e+02,2.207325292863e+02,2.404463633322e+02,-2.503898478824e-02,-3.801273091950e-03,-3.192870748957e+01,-2.777083703956e-02,1.277886926958e-02,-3.029411915683e+01
4.430000000000e+08,8.155052652622e-01,2.525264648407e-01,-1.373806398980e+00,7.944634420715e-01,1.826062077580e-01,-1.774937814428e+00,1.386296425183e+02,2.581861041021e+02,2.219086281087e+02,2.415735864025e+02,-2.491242490636e-02,-3.515394213429e-03,-3.198605270166e+01,-2.745536782299e-02,1.310245906617e-02,-3.033636877705e+01
4.435000000000e+08,8.167778590001e-01,2.515203350814e-01,-1.364460437280e+00,7.954093779699e-01,1.818230247294e-01,-1.766981593792e+00,1.392148947645e+02,2.597469578395e+02,2.230899524679e+02,2.426994976027e+02,-2.478429807506e-02,-3.232803879646e-03,-3.204319837451e+01,-2.713656019827e-02,1.341820010610e-02,-3.037895492546e+01
4.440000000000e+08,8.180373724585e-01,2.505170610228e-01,-1.355221801703e+00,7.963462309980e-01,1.810426766542e-01,-1.759107796316e+00,1.398030188329e+02,2.613113203172e+02,2.242763372035e+02,2.438242241898e+02,-2.465463953577e-02,-2.953483338926e-03,-3.210014571266e+01,-2.681470202221e-02,1.372600461215e-02,-3.042186174279e+01
4.445000000000e+08,8.192839808141e-01,2.495166732639e-01,-1.346088748261e+00,7.972742235753e-01,1.802653074774e-01,-1.751313776244e+00,1.403940338466e+02,2.628792187251e+02,2.254676270531e+02,2.449479161781e+02,-2.452348405055e-02,-2.677413936285e-03,-3.215689592146e+01,-2.649008960399e-02,1.402580353565e-02,-3.046507047919e+01
4.450000000000e+08,8.205178566051e-01,2.485192007491e-01,-1.337059567909e+00,7.981935899793e-01,1.794910485753e-01,-1.743596807816e+00,1.409879590938e+02,2.644506804349e+02,2.266636788559e+02,2.460707457977e+02,-2.439086591147e-02,-2.404577113531e-03,-3.221345020672e+01,-2.616302615639e-02,1.431754736869e-02,-3.050855951589e+01
4.455000000000e+08,8.217391697713e-01,2.475246708236e-01,-1.328132585712e+00,7.991045753272e-01,1.787200176031e-01,-1.735954097692e+00,1.415848140286e+02,2.660257330025e+02,2.278643637349e+02,2.471929067517e+02,-2.425681894970e-02,-2.134954409252e-03,-3.226980977455e+01,-2.583382017516e-02,1.460120682467e-02,-3.055230440054e+01
4.460000000000e+08,8.229480876937e-01,2.465331092867e-01,-1.319306160031e+00,8.000074344569e-01,1.779523174294e-01,-1.728382798104e+00,1.421846182730e+02,2.676044041702e+02,2.290695692378e+02,2.483146132708e+02,-2.412137654444e-02,-1.868527458719e-03,-3.232597583103e+01,-2.550278375752e-02,1.487677338112e-02,-3.059627789734e+01
4.465000000000e+08,8.241447752329e-01,2.455445404435e-01,-1.310578681751e+00,8.009024307129e-01,1.771880351651e-01,-1.720880020667e+00,1.427873916191e+02,2.691867218680e+02,2.302792014198e+02,2.494360989692e+02,-2.398457163163e-02,-1.605277993678e-03,-3.238194958204e+01,-2.517023087133e-02,1.514425967954e-02,-3.064045005221e+01
4.470000000000e+08,8.253293947684e-01,2.445589871551e-01,-1.301948573501e+00,8.017898346466e-01,1.764272412963e-01,-1.713442850744e+00,1.433931540301e+02,2.707727142161e+02,2.314931868484e+02,2.505576155028e+02,-2.384643671249e-02,-1.345187842063e-03,-3.243773223301e+01,-2.483647558699e-02,1.540369977779e-02,-3.068478827404e+01
4.475000000000e+08,8.265021062361e-01,2.435764708870e-01,-1.293414288920e+00,8.026699226377e-01,1.756699889267e-01,-1.706068362283e+00,1.440019256428e+02,2.723624095268e+02,2.327114745122e+02,2.516794310367e+02,-2.370700386178e-02,-1.088238927626e-03,-3.249332498874e+01,-2.450183028433e-02,1.565514925186e-02,-3.072925743257e+01
4.480000000000e+08,8.276630671661e-01,2.425970117565e-01,-1.284974311934e+00,8.035429754478e-01,1.749163131379e-01,-1.698753633016e+00,1.446137267692e+02,2.739558363065e+02,2.339340376162e+02,2.528018285291e+02,-2.356630473601e-02,-8.344132694797e-04,-3.254872905316e+01,-2.416660384741e-02,1.589868514462e-02,-3.077381997344e+01
4.485000000000e+08,8.288124327199e-01,2.416206285781e-01,-1.276627156046e+00,8.044092767148e-01,1.741662304728e-01,-1.691495759926e+00,1.452285778980e+02,2.755530232575e+02,2.351608752464e+02,2.539251038382e+02,-2.342437058129e-02,-5.836929815787e-04,-3.260394562918e+01,-2.383109985979e-02,1.613440576022e-02,-3.081843605109e+01
4.490000000000e+08,8.299503557273e-01,2.406473389075e-01,-1.268371363650e+00,8.052691113983e-01,1.734197385473e-01,-1.684291874869e+00,1.458464996970e+02,2.771539992807e+02,2.363920138859e+02,2.550495636659e+02,-2.328123224119e-02,-3.360602721237e-04,-3.265897591844e+01,-2.349561481357e-02,1.636243030415e-02,-3.086306368003e+01
4.495000000000e+08,8.310769867223e-01,2.396771590847e-01,-1.260205505372e+00,8.061227641870e-01,1.726768157950e-01,-1.677139160244e+00,1.464675130145e+02,2.787587934768e+02,2.376275087693e+02,2.561755233463e+02,-2.313692016420e-02,-9.149744290508e-05,-3.271382112123e+01,-2.316043634514e-02,1.658289836969e-02,-3.090765890465e+01
4.500000000000e+08,8.321924739794e-01,2.387101042751e-01,-1.252128179410e+00,8.069705178799e-01,1.719374213476e-01,-1.670034864601e+00,1.470916388817e+02,2.803674351496e+02,2.388674450578e+02,2.573033044953e+02,-2.299146441125e-02,1.500131114137e-04,-3.276848243623e+01,-2.282584151063e-02,1.679596927279e-02,-3.095217598809e+01
4.505000000000e+08,8.332969635484e-01,2.377461885099e-01,-1.244138010909e+00,8.078126517509e-01,1.712014950553e-01,-1.662976318077e+00,1.477188985142e+02,2.819799538071e+02,2.401119388248e+02,2.584332325343e+02,-2.284489466283e-02,3.884889040684e-04,-3.282296106041e+01,-2.249209511394e-02,1.700182123849e-02,-3.099656761999e+01
4.510000000000e+08,8.343905992896e-01,2.367854247248e-01,-1.236233651341e+00,8.086494399105e-01,1.704689576463e-01,-1.655960947543e+00,1.483493133141e+02,2.835963791638e+02,2.413611378374e+02,2.595656341039e+02,-2.269724022611e-02,6.239473570187e-04,-3.287725818884e+01,-2.215944810000e-02,1.720065044302e-02,-3.104078514327e+01
4.515000000000e+08,8.354735229083e-01,2.358278247977e-01,-1.228413777908e+00,8.094811496749e-01,1.697397110283e-01,-1.648986291355e+00,1.489829048724e+02,2.852167411440e+02,2.426152221240e+02,2.607008343849e+02,-2.254853004181e-02,8.564058018195e-04,-3.293137501457e+01,-2.182813602554e-02,1.739266991672e-02,-3.108477879950e+01
4.520000000000e+08,8.365458739882e-01,2.348733995852e-01,-1.220677092959e+00,8.103080399558e-01,1.690136387304e-01,-1.642050013597e+00,1.496196949704e+02,2.868410698821e+02,2.438744043197e+02,2.618391543439e+02,-2.239879269093e-02,1.085881480538e-03,-3.298531272849e+01,-2.149837761928e-02,1.757810831416e-02,-3.112849799239e+01
4.525000000000e+08,8.376077900258e-01,2.339221589581e-01,-1.213022323413e+00,8.111303596806e-01,1.682906064851e-01,-1.635149917704e+00,1.502597055818e+02,2.884693957269e+02,2.451389297802e+02,2.629809079219e+02,-2.224805640131e-02,1.312391546712e-03,-3.303907251916e+01,-2.117037344294e-02,1.775720855865e-02,-3.117189156867e+01
4.530000000000e+08,8.386594064624e-01,2.329741118352e-01,-1.205448220217e+00,8.119483462580e-01,1.675704629464e-01,-1.628283959362e+00,1.509029588754e+02,2.901017492424e+02,2.464090764587e+02,2.641263991851e+02,-2.209634905404e-02,1.535953066343e-03,-3.309265557276e+01,-2.084430466390e-02,1.793022636933e-02,-3.121490811529e+01
4.535000000000e+08,8.397008567175e-01,2.320292662170e-01,-1.197953557796e+00,8.127622240973e-01,1.668530405429e-01,-1.621450258591e+00,1.515494772162e+02,2.917381612107e+02,2.476851545419e+02,2.652759194577e+02,-2.194369818973e-02,1.756583018929e-03,-3.314606307288e+01,-2.052033194969e-02,1.809742868002e-02,-3.125749627158e+01
4.540000000000e+08,8.407322722203e-01,2.310876292173e-01,-1.190537133537e+00,8.135722031958e-01,1.661381564601e-01,-1.614647110893e+00,1.521992831683e+02,2.933786626343e+02,2.489675058413e+02,2.664297444555e+02,-2.179013101461e-02,1.974298298526e-03,-3.319929620047e+01,-2.019859449366e-02,1.825909195998e-02,-3.129960505492e+01
4.545000000000e+08,8.417537824415e-01,2.301492070946e-01,-1.183197767270e+00,8.143784778032e-01,1.654256137470e-01,-1.607872997393e+00,1.528523994971e+02,2.950232847381e+02,2.502565029379e+02,2.675881314418e+02,-2.163567440648e-02,2.189115714837e-03,-3.325235613371e+01,-1.987920918056e-02,1.841550044708e-02,-3.134118419787e+01
4.550000000000e+08,8.427655149248e-01,2.292140052822e-01,-1.175934300768e+00,8.151812251750e-01,1.647152025413e-01,-1.601126593876e+00,1.535088491706e+02,2.966720589726e+02,2.515525480821e+02,2.687513164245e+02,-2.148035492053e-02,2.401051994333e-03,-3.330524404793e+01,-1.956226989964e-02,1.856694430534e-02,-3.138218449458e+01
4.555000000000e+08,8.437675953171e-01,2.282820284173e-01,-1.168745597266e+00,8.159806044247e-01,1.640067014055e-01,-1.594406778638e+00,1.541686553624e+02,2.983250170152e+02,2.528560718487e+02,2.699195114147e+02,-2.132419879503e-02,2.610123781391e-03,-3.335796111547e+01,-1.924784701213e-02,1.871371771877e-02,-3.142255815405e+01
4.560000000000e+08,8.447601473992e-01,2.273532803693e-01,-1.161630540985e+00,8.167767554848e-01,1.632998787661e-01,-1.587712639088e+00,1.548318414537e+02,2.999821907737e+02,2.541675315513e+02,2.710929017676e+02,-2.116723195686e-02,2.816347639457e-03,-3.341050850563e+01,-1.893598697890e-02,1.885611693459e-02,-3.146225915749e+01
4.565000000000e+08,8.457432931152e-01,2.264277642671e-01,-1.154588036669e+00,8.175697981849e-01,1.625944944478e-01,-1.581043477022e+00,1.554984310356e+02,3.016436123879e+02,2.554874094201e+02,2.722716436240e+02,-2.100948002690e-02,3.019740052233e-03,-3.346288738455e+01,-1.862671215291e-02,1.899443826907e-02,-3.150124361664e+01
4.570000000000e+08,8.467171526023e-01,2.255054825260e-01,-1.147617009137e+00,8.183598314565e-01,1.618903012922e-01,-1.574398812529e+00,1.561684479110e+02,3.033093142325e+02,2.568162105492e+02,2.734558614728e+02,-2.085096832533e-02,3.220317424868e-03,-3.351509891518e+01,-1.832002074020e-02,1.912897608976e-02,-3.153947012992e+01
4.575000000000e+08,8.476818442196e-01,2.245864368726e-01,-1.140716402840e+00,8.191469326704e-01,1.611870468506e-01,-1.567778386465e+00,1.568419160975e+02,3.049793289200e+02,2.581544606206e+02,2.746456458533e+02,-2.069172187675e-02,3.418096085177e-03,-3.356714425712e+01,-1.801588693188e-02,1.926002078839e-02,-3.157690013299e+01
4.580000000000e+08,8.486374845762e-01,2.236706283706e-01,-1.133885181441e+00,8.199311571158e-01,1.604844751416e-01,-1.561182161468e+00,1.575188598292e+02,3.066536893021e+02,2.595027034137e+02,2.758410512150e+02,-2.053176541520e-02,3.613092284866e-03,-3.361902456664e+01,-1.771426120829e-02,1.938785675873e-02,-3.161349824010e+01
4.585000000000e+08,8.495841885599e-01,2.227580574441e-01,-1.127122327389e+00,8.207125376242e-01,1.597823284593e-01,-1.554610321484e+00,1.581993035596e+02,3.083324284737e+02,2.608614981107e+02,2.770420939550e+02,-2.037112338906e-02,3.805322200772e-03,-3.367074099656e+01,-1.741507081571e-02,1.951276039394e-02,-3.164923257270e+01
4.590000000000e+08,8.505220693644e-01,2.218487239014e-01,-1.120426841518e+00,8.214910843457e-01,1.590803492227e-01,-1.548063269786e+00,1.588832719636e+02,3.100155797744e+02,2.622314164074e+02,2.782487506482e+02,-2.020981996581e-02,3.994801936107e-03,-3.372229469618e+01,-1.711822041422e-02,1.963499811810e-02,-3.168407507150e+01
4.595000000000e+08,8.514512385166e-01,2.209426269575e-01,-1.113797742651e+00,8.222667846797e-01,1.583782818515e-01,-1.541541625470e+00,1.595707899397e+02,3.117031767917e+02,2.636130394436e+02,2.794609564891e+02,-2.004787903672e-02,4.181547521714e-03,-3.377368681124e+01,-1.682359289462e-02,1.975482446639e-02,-3.171800178854e+01
4.600000000000e+08,8.523718059034e-01,2.200397652559e-01,-1.107234067208e+00,8.230396033640e-01,1.576758746571e-01,-1.535046218451e+00,1.602618826134e+02,3.133952533636e+02,2.650069545652e+02,2.806786039608e+02,-1.988532422133e-02,4.365574917328e-03,-3.382491848387e+01,-1.653105036069e-02,1.987248022835e-02,-3.175099315568e+01
4.605000000000e+08,8.532838797980e-01,2.191401368898e-01,-1.100734868837e+00,8.238094827238e-01,1.569728817340e-01,-1.528578082948e+00,1.609565753386e+02,3.150918435811e+02,2.664137519345e+02,2.819015417474e+02,-1.972217887193e-02,4.546900012843e-03,-3.387599085253e+01,-1.624043527222e-02,1.998819066845e-02,-3.178303422609e+01
4.610000000000e+08,8.541875668860e-01,2.182437394227e-01,-1.094299218037e+00,8.245763430811e-01,1.562690648399e-01,-1.522138449506e+00,1.616548937010e+02,3.167929817912e+02,2.678340210019e+02,2.831295739047e+02,-1.955846607786e-02,4.725538629576e-03,-3.392690505196e+01,-1.595157174260e-02,2.010216383768e-02,-3.181411488586e+01
4.615000000000e+08,8.550829722908e-01,2.173505699083e-01,-1.087926201806e+00,8.253400833249e-01,1.555641952488e-01,-1.515728735573e+00,1.623568635198e+02,3.184987025995e+02,2.692683468592e+02,2.843624593039e+02,-1.939420866970e-02,4.901506521540e-03,-3.397766221311e+01,-1.566426698407e-02,2.021458898957e-02,-3.184423003281e+01
