step,time_s,K_ion_z_A_m_s,K_ion_abs_A_m_s,dMdt_native_A_m_s
894,8.939999999999967e-13,0.0335818515886289,0.0335818515886289,-0.07063668682056345
895,8.949999999999967e-13,0.0335841241388235,0.0335841241388235,-0.07064257163943921
896,8.959999999999967e-13,0.0335863953507443,0.0335863953507443,-0.07064845346823745
897,8.969999999999966e-13,0.0335886652242022,0.0335886652242022,-0.07065433230511076
898,8.979999999999966e-13,0.0335909337590085,0.0335909337590085,-0.07066020814963281
899,8.989999999999966e-13,0.0335932009549747,0.0335932009549747,-0.07066608100055305
900,8.999999999999966e-13,0.0335954668119123,0.0335954668119123,-0.07067195085627986
901,9.009999999999966e-13,0.0335977313296326,0.0335977313296326,-0.07067781771633008
902,9.019999999999966e-13,0.0335999945079477,0.0335999945079477,-0.07068368157942473
903,9.029999999999966e-13,0.0336022563466688,0.0336022563466688,-0.0706895424441143
904,9.039999999999966e-13,0.0336045168456083,0.0336045168456083,-0.07069540030968824
905,9.049999999999965e-13,0.0336067760045779,0.0336067760045779,-0.07070125517486758
906,9.059999999999965e-13,0.0336090338233897,0.0336090338233897,-0.07070710703865757
907,9.069999999999965e-13,0.0336112903018558,0.0336112903018558,-0.0707129558998929
908,9.079999999999965e-13,0.0336135454397888,0.0336135454397888,-0.07071880175729461
909,9.089999999999965e-13,0.0336157992370007,0.0336157992370007,-0.07072464460989636
910,9.099999999999965e-13,0.0336180516933042,0.0336180516933042,-0.07073048445678864
911,9.109999999999966e-13,0.0336203028085119,0.0336203028085119,-0.07073632129652196
912,9.11999999999997e-13,0.0336225525824364,0.0336225525824364,-0.07074215512804471
913,9.129999999999968e-13,0.0336248010148904,0.0336248010148904,-0.07074798595067477
914,9.13999999999997e-13,0.0336270481056871,0.0336270481056871,-0.0707538137630479
915,9.14999999999997e-13,0.0336292938546393,0.0336292938546393,-0.07075963856377143
916,9.159999999999971e-13,0.0336315382615599,0.0336315382615599,-0.07076546035190745
917,9.169999999999972e-13,0.0336337813262626,0.0336337813262626,-0.07077127912657488
918,9.179999999999973e-13,0.0336360230485602,0.0336360230485602,-0.07077709488663686
919,9.189999999999974e-13,0.0336382634282664,0.0336382634282664,-0.07078290763075756
920,9.199999999999977e-13,0.0336405024651945,0.0336405024651945,-0.07078871735785697
921,9.209999999999978e-13,0.0336427401591583,0.0336427401591583,-0.07079452406725295
922,9.219999999999979e-13,0.0336449765099716,0.0336449765099716,-0.07080032775743916
923,9.229999999999978e-13,0.0336472115174478,0.0336472115174478,-0.07080612842739242
924,9.239999999999979e-13,0.0336494451814013,0.0336494451814013,-0.07081192607620324
925,9.249999999999982e-13,0.0336516775016459,0.0336516775016459,-0.0708177207023084
926,9.25999999999998e-13,0.0336539084779956,0.0336539084779956,-0.07082351230525319
927,9.269999999999982e-13,0.0336561381102648,0.0336561381102648,-0.07082930088355965
928,9.279999999999983e-13,0.0336583663982678,0.0336583663982678,-0.07083508643597725
929,9.289999999999986e-13,0.0336605933418188,0.0336605933418188,-0.07084086896188069
930,9.299999999999985e-13,0.0336628189407326,0.0336628189407326,-0.07084664846004785
931,9.309999999999986e-13,0.0336650431948241,0.0336650431948241,-0.07085242492900079
932,9.319999999999987e-13,0.0336672661039074,0.0336672661039074,-0.07085819836797214
933,9.329999999999988e-13,0.0336694876677976,0.0336694876677976,-0.07086396877613765
934,9.339999999999988e-13,0.0336717078863099,0.0336717078863099,-0.0708697361517352
935,9.349999999999987e-13,0.0336739267592591,0.0336739267592591,-0.07087550049396896
936,9.35999999999999e-13,0.0336761442864603,0.0336761442864603,-0.07088126180218524
937,9.369999999999993e-13,0.0336783604677289,0.0336783604677289,-0.07088702007487768
938,9.379999999999992e-13,0.0336805753028802,0.0336805753028802,-0.07089277531076732
939,9.389999999999993e-13,0.0336827887917295,0.0336827887917295,-0.07089852750908676
940,9.399999999999994e-13,0.0336850009340928,0.0336850009340928,-0.07090427666895494
941,9.409999999999997e-13,0.0336872117297853,0.0336872117297853,-0.07091002278878022
942,9.419999999999998e-13,0.033689421178623,0.033689421178623,-0.07091576586765314
943,9.429999999999997e-13,0.0336916292804217,0.0336916292804217,-0.07092150590466417
944,9.44e-13,0.0336938360349973,0.0336938360349973,-0.07092724289867647
945,9.450000000000001e-13,0.0336960414421662,0.0336960414421662,-0.07093297684846789
946,9.46e-13,0.0336982455017443,0.0336982455017443,-0.07093870775312894
947,9.470000000000001e-13,0.0337004482135479,0.0337004482135479,-0.07094443561118169
948,9.480000000000002e-13,0.0337026495773932,0.0337026495773932,-0.0709501604220577
949,9.490000000000005e-13,0.0337048495930971,0.0337048495930971,-0.07095588218487592
950,9.500000000000006e-13,0.0337070482604761,0.0337070482604761,-0.07096160089753312
951,9.510000000000005e-13,0.0337092455793465,0.0337092455793465,-0.07096731655983035
952,9.520000000000006e-13,0.0337114415495258,0.0337114415495258,-0.0709730291704318
953,9.530000000000009e-13,0.0337136361708301,0.0337136361708301,-0.07097873872817217
954,9.54000000000001e-13,0.033715829443077,0.033715829443077,-0.07098444523231251
955,9.55000000000001e-13,0.0337180213660834,0.0337180213660834,-0.07099014868117592
956,9.56000000000001e-13,0.0337202119396663,0.0337202119396663,-0.07099584907427925
957,9.57000000000001e-13,0.0337224011636434,0.0337224011636434,-0.07100154641042877
958,9.580000000000014e-13,0.0337245890378321,0.0337245890378321,-0.07100724068834552
959,9.590000000000013e-13,0.0337267755620498,0.0337267755620498,-0.07101293190680735
960,9.600000000000014e-13,0.0337289607361138,0.0337289607361138,-0.071018620065189
961,9.610000000000015e-13,0.0337311445598424,0.0337311445598424,-0.07102430516232516
962,9.620000000000018e-13,0.033733327033053,0.033733327033053,-0.07102998719668108
963,9.630000000000017e-13,0.0337355081555638,0.0337355081555638,-0.07103566616777357
964,9.640000000000017e-13,0.0337376879271928,0.0337376879271928,-0.07104134207429524
965,9.650000000000018e-13,0.0337398663477581,0.0337398663477581,-0.07104701491516607
966,9.66000000000002e-13,0.0337420434170778,0.0337420434170778,-0.07105268468927761
967,9.67000000000002e-13,0.0337442191349704,0.0337442191349704,-0.07105835139546457
968,9.68000000000002e-13,0.0337463935012545,0.0337463935012545,-0.07106401503298798
969,9.690000000000022e-13,0.0337485665157483,0.0337485665157483,-0.07106967560085309
970,9.700000000000025e-13,0.033750738178271,0.033750738178271,-0.07107533309755354
971,9.710000000000024e-13,0.0337529084886407,0.0337529084886407,-0.07108098752189562
972,9.720000000000025e-13,0.0337550774466767,0.0337550774466767,-0.07108663887348143
973,9.730000000000026e-13,0.033757245052198,0.033757245052198,-0.07109228715083304
974,9.74000000000003e-13,0.0337594113050234,0.0337594113050234,-0.07109793235275674
975,9.75000000000003e-13,0.0337615762049723,0.0337615762049723,-0.07110357447851356
976,9.76000000000003e-13,0.033763739751864,0.033763739751864,-0.0711092135271656
977,9.770000000000032e-13,0.0337659019455178,0.0337659019455178,-0.07111484949732017
978,9.780000000000033e-13,0.0337680627857534,0.0337680627857534,-0.0711204823875562
979,9.790000000000032e-13,0.0337702222723897,0.0337702222723897,-0.07112611219756104
980,9.800000000000033e-13,0.0337723804052473,0.0337723804052473,-0.07113173892611258
981,9.810000000000034e-13,0.0337745371841456,0.0337745371841456,-0.07113736257161918
982,9.820000000000037e-13,0.0337766926089043,0.0337766926089043,-0.07114298313356926
983,9.830000000000038e-13,0.0337788466793438,0.0337788466793438,-0.07114860061105333
984,9.840000000000037e-13,0.0337809993952843,0.0337809993952843,-0.0711542150023945
985,9.850000000000036e-13,0.0337831507565455,0.0337831507565455,-0.07115982630676854
986,9.860000000000039e-13,0.0337853007629481,0.0337853007629481,-0.07116543452337964
987,9.870000000000042e-13,0.0337874494143124,0.0337874494143124,-0.07117103965111937
988,9.88000000000004e-13,0.0337895967104592,0.0337895967104592,-0.07117664168868032
989,9.890000000000042e-13,0.0337917426512088,0.0337917426512088,-0.0711822406348972
990,9.900000000000043e-13,0.0337938872363819,0.0337938872363819,-0.07118783648923
991,9.910000000000046e-13,0.0337960304657997,0.0337960304657997,-0.07119342925042815
992,9.920000000000047e-13,0.0337981723392832,0.0337981723392832,-0.07119901891690006
993,9.930000000000046e-13,0.0338003128566527,0.0338003128566527,-0.07120460548833307
994,9.940000000000047e-13,0.0338024520177302,0.0338024520177302,-0.0712101889635619
995,9.95000000000005e-13,0.0338045898223367,0.0338045898223367,-0.07121576934110863
996,9.960000000000048e-13,0.0338067262702936,0.0338067262702936,-0.07122134662017743
997,9.97000000000005e-13,0.0338088613614221,0.0338088613614221,-0.0712269207998304
998,9.98000000000005e-13,0.033810995095544,0.033810995095544,-0.07123249187935699
999,9.990000000000051e-13,0.0338131274724812,0.0338131274724812,-0.07123805985659715
1000,1.0000000000000052e-12,0.033815258492055,0.033815258492055,-0.07124362473140877
1001,1.0010000000000053e-12,0.0338173881540879,0.0338173881540879,-0.07124918650256973
1002,1.0020000000000054e-12,0.0338195164584011,0.0338195164584011,-0.07125474516882946
1003,1.0030000000000057e-12,0.0338216434048176,0.0338216434048176,-0.07126030072950584
1004,1.0040000000000056e-12,0.0338237689931591,0.0338237689931591,-0.07126585318300727
1005,1.0050000000000057e-12,0.0338258932232479,0.0338258932232479,-0.07127140252887898
1006,1.0060000000000058e-12,0.0338280160949065,0.0338280160949065,-0.07127694876575674
1007,1.0070000000000061e-12,0.0338301376079573,0.0338301376079573,-0.07128249189270264
1008,1.008000000000006e-12,0.0338322577622233,0.0338322577622233,-0.07128803190875033
1009,1.009000000000006e-12,0.0338343765575269,0.0338343765575269,-0.07129356881233662
1010,1.0100000000000062e-12,0.0338364939936908,0.0338364939936908,-0.07129910260303518
1011,1.0110000000000065e-12,0.0338386100705385,0.0338386100705385,-0.07130463327970915
1012,1.0120000000000064e-12,0.0338407247878926,0.0338407247878926,-0.07131016084110797
1013,1.0130000000000065e-12,0.0338428381455764,0.0338428381455764,-0.07131568528629373
1014,1.0140000000000066e-12,0.0338449501434129,0.0338449501434129,-0.07132120661438535
1015,1.0150000000000069e-12,0.0338470607812261,0.0338470607812261,-0.07132672482381963
1016,1.0160000000000068e-12,0.0338491700588387,0.0338491700588387,-0.07133223991380078
1017,1.0170000000000069e-12,0.0338512779760747,0.0338512779760747,-0.07133775188407299
1018,1.018000000000007e-12,0.0338533845327581,0.0338533845327581,-0.07134326073256148
1019,1.0190000000000073e-12,0.0338554897287118,0.0338554897287118,-0.07134876645844201
1020,1.0200000000000072e-12,0.0338575935637604,0.0338575935637604,-0.07135426906100406
1021,1.0210000000000073e-12,0.0338596960377276,0.0338596960377276,-0.07135976853933812
1022,1.0220000000000074e-12,0.0338617971504377,0.0338617971504377,-0.07136526489165362
1023,1.0230000000000077e-12,0.0338638969017147,0.0338638969017147,-0.07137075811738214
1024,1.0240000000000076e-12,0.0338659952913828,0.0338659952913828,-0.07137624821586996
1025,1.0250000000000076e-12,0.0338680923192667,0.0338680923192667,-0.07138173518572444
1026,1.0260000000000075e-12,0.0338701879851911,0.0338701879851911,-0.0713872190255529
1027,1.0270000000000078e-12,0.0338722822889799,0.0338722822889799,-0.07139269973461637
1028,1.0280000000000081e-12,0.0338743752304585,0.0338743752304585,-0.07139817731260223
1029,1.029000000000008e-12,0.0338764668094517,0.0338764668094517,-0.07140365175720831
1030,1.0300000000000081e-12,0.033878557025784,0.033878557025784,-0.07140912306795144
1031,1.0310000000000082e-12,0.0338806458792807,0.0338806458792807,-0.07141459124417793
1032,1.0320000000000085e-12,0.0338827333697669,0.0338827333697669,-0.07142005628452353
1033,1.0330000000000084e-12,0.0338848194970682,0.0338848194970682,-0.07142551818796505
1034,1.0340000000000085e-12,0.0338869042610094,0.0338869042610094,-0.0714309769533088
1035,1.0350000000000086e-12,0.0338889876614163,0.0338889876614163,-0.07143643257990107
1036,1.036000000000009e-12,0.0338910696981144,0.0338910696981144,-0.07144188506660498
1037,1.0370000000000088e-12,0.0338931503709294,0.0338931503709294,-0.07144733441234052
1038,1.038000000000009e-12,0.0338952296796872,0.0338952296796872,-0.07145278061585714
1039,1.039000000000009e-12,0.0338973076242135,0.0338973076242135,-0.07145822367635901
1040,1.0400000000000093e-12,0.0338993842043343,0.0338993842043343,-0.07146366359296508
1041,1.0410000000000092e-12,0.0339014594198759,0.0339014594198759,-0.07146910036442478
1042,1.0420000000000093e-12,0.0339035332706642,0.0339035332706642,-0.07147453398962966
1043,1.0430000000000094e-12,0.0339056057565258,0.0339056057565258,-0.0714799644678692
1044,1.0440000000000097e-12,0.0339076768772869,0.0339076768772869,-0.07148539179794966
1045,1.0450000000000096e-12,0.0339097466327743,0.0339097466327743,-0.07149081597896156
1046,1.0460000000000097e-12,0.0339118150228144,0.0339118150228144,-0.07149623700962593
1047,1.0470000000000098e-12,0.033913882047234,0.033913882047234,-0.07150165488900484
1048,1.04800000000001e-12,0.0339159477058598,0.0339159477058598,-0.07150706961641617
1049,1.04900000000001e-12,0.0339180119985191,0.0339180119985191,-0.07151248119060938
1050,1.05000000000001e-12,0.0339200749250387,0.0339200749250387,-0.07151788961030547
1051,1.0510000000000102e-12,0.0339221364852458,0.0339221364852458,-0.07152329487487918
1052,1.0520000000000105e-12,0.0339241966789676,0.0339241966789676,-0.07152869698322206
1053,1.0530000000000104e-12,0.0339262555060317,0.0339262555060317,-0.07153409593416882
1054,1.0540000000000105e-12,0.0339283129662654,0.0339283129662654,-0.07153949172669627
1055,1.0550000000000103e-12,0.0339303690594962,0.0339303690594962,-0.07154488436000861
1056,1.0560000000000106e-12,0.033932423785552,0.033932423785552,-0.07155027383302581
1057,1.0570000000000107e-12,0.0339344771442605,0.0339344771442605,-0.07155566014461101
1058,1.0580000000000108e-12,0.0339365291354496,0.0339365291354496,-0.07156104329388313
1059,1.059000000000011e-12,0.0339385797589474,0.0339385797589474,-0.07156642327990426
1060,1.060000000000011e-12,0.0339406290145819,0.0339406290145819,-0.07157180010116804
1061,1.0610000000000113e-12,0.0339426769021812,0.0339426769021812,-0.07157717375716288
1062,1.0620000000000112e-12,0.033944723421574,0.033944723421574,-0.07158254424703614
1063,1.0630000000000113e-12,0.0339467685725885,0.0339467685725885,-0.07158791156902566
1064,1.0640000000000114e-12,0.0339488123550531,0.0339488123550531,-0.07159327572276197
1065,1.0650000000000117e-12,0.0339508547687966,0.0339508547687966,-0.07159863670730715
1066,1.0660000000000116e-12,0.0339528958136479,0.0339528958136479,-0.0716039945213538
1067,1.0670000000000117e-12,0.0339549354894358,0.0339549354894358,-0.07160934916367978
1068,1.0680000000000118e-12,0.0339569737959891,0.0339569737959891,-0.07161470063351771
1069,1.0690000000000121e-12,0.0339590107331369,0.0339590107331369,-0.07162004893010021
1070,1.070000000000012e-12,0.0339610463007086,0.0339610463007086,-0.07162539405226198
1071,1.071000000000012e-12,0.0339630804985333,0.0339630804985333,-0.07163073599869563
1072,1.0720000000000122e-12,0.0339651133264403,0.0339651133264403,-0.07163607476877587
1073,1.0730000000000125e-12,0.0339671447842593,0.0339671447842593,-0.07164141036136584
1074,1.0740000000000124e-12,0.0339691748718197,0.0339691748718197,-0.07164674277558447
1075,1.0750000000000125e-12,0.0339712035889516,0.0339712035889516,-0.0716520720101812
1076,1.0760000000000126e-12,0.0339732309354844,0.0339732309354844,-0.071657398064076
1077,1.0770000000000129e-12,0.0339752569112482,0.0339752569112482,-0.0716627209368994
1078,1.0780000000000128e-12,0.033977281516073,0.033977281516073,-0.07166804062700294
1079,1.0790000000000129e-12,0.033979304749789,0.033979304749789,-0.0716733571335908
1080,1.080000000000013e-12,0.0339813266122263,0.0339813266122263,-0.07167867045583876
1081,1.0810000000000133e-12,0.0339833471032155,0.0339833471032155,-0.07168398059232572
1082,1.0820000000000132e-12,0.0339853662225869,0.0339853662225869,-0.07168928754248327
1083,1.0830000000000133e-12,0.0339873839701709,0.0339873839701709,-0.07169459130528821
