x_m,y_m,potential_V,Ex_V_m,Ey_V_m,E_mag_V_m,domain_id,cell_area_m2
0.0,4.41875e-05,331.4329283897843,0.0,-9472178.358062841,9472178.358062841,gas_gap,1.9140624999999994e-13
0.0,4.4624999999999994e-05,335.58822022363853,0.0,-9521830.273881208,9521830.273881208,gas_gap,1.9140624999999994e-13
0.0,4.506249999999999e-05,339.7630416800074,0.0,-9561278.503543787,9561278.503543787,gas_gap,1.9140624999999994e-13
0.0,4.5499999999999995e-05,343.9526976407379,0.0,-9589473.94975834,9589473.94975834,gas_gap,1.9140624999999994e-13
0.0,4.593749999999999e-05,348.15204432078264,0.0,-9605417.464028575,9605417.464028575,gas_gap,1.9140624999999994e-13
0.0,4.6374999999999996e-05,352.35551482165494,0.0,-9608176.805795372,9608176.805795372,gas_gap,1.9140624999999994e-13
0.0,4.681249999999999e-05,356.55715213685,0.0,-9596903.699799012,9596903.699799012,gas_gap,1.9140624999999994e-13
0.0,4.7249999999999997e-05,360.7506495855737,0.0,-9570850.683844617,9570850.683844617,gas_gap,1.9140624999999994e-13
0.0,4.7687499999999994e-05,364.9293985126659,0.0,-9529387.422892554,9529387.422892554,gas_gap,1.9140624999999994e-13
0.0,4.812499999999999e-05,369.0865429484347,0.0,-9472016.155607786,9472016.155607786,gas_gap,1.9140624999999994e-13
0.0,4.8562499999999995e-05,373.21504077519955,0.0,-9398385.936859446,9398385.936859446,gas_gap,1.9140624999999994e-13
0.0,4.899999999999999e-05,377.30773080092973,0.0,-9308305.344677843,9308305.344677843,gas_gap,1.9140624999999994e-13
0.0,4.9437499999999995e-05,381.3574049978897,0.0,-9201753.33318219,9201753.33318219,gas_gap,1.9140624999999994e-13
0.0,4.987499999999999e-05,385.3568850291852,0.0,-9078887.934114907,9078887.934114907,gas_gap,1.9140624999999994e-13
0.0,5.0312499999999996e-05,389.2991020620981,0.0,-8940052.53876429,8940052.53876429,gas_gap,1.9140624999999994e-13
0.0,5.0749999999999994e-05,393.17717875753794,0.0,-8785779.528904045,8785779.528904045,gas_gap,1.9140624999999994e-13
0.0,5.118749999999999e-05,396.98451223309195,0.0,-8616791.069371443,8616791.069371443,gas_gap,1.9140624999999994e-13
0.0,5.1624999999999994e-05,400.71485672597464,0.0,-8433996.925265007,8433996.925265007,gas_gap,1.9140624999999994e-13
0.0,5.206249999999999e-05,404.36240463425037,0.0,-8238489.222472848,8238489.222472848,gas_gap,1.9140624999999994e-13
0.0,5.2499999999999995e-05,407.92186459211445,0.0,-8031534.130156261,8031534.130156261,gas_gap,1.9140624999999994e-13
0.0,5.293749999999999e-05,411.38853523931436,0.0,-7814560.506555499,7814560.506555499,gas_gap,1.9140624999999994e-13
0.0,5.337499999999999e-05,414.75837337689114,0.0,-7589145.613569835,7589145.613569835,gas_gap,1.9140624999999994e-13
0.0,5.3812499999999993e-05,418.02805526155714,0.0,-7356998.069413774,7356998.069413774,gas_gap,1.9140624999999994e-13
0.0,5.424999999999999e-05,421.1950298787574,0.0,-7119938.27063877,7119938.27063877,gas_gap,1.9140624999999994e-13
0.0,5.4687499999999994e-05,424.2575631486026,0.0,-6879876.573308158,6879876.573308158,gas_gap,1.9140624999999994e-13
0.0,5.512499999999999e-05,427.21477215754277,0.0,-6638789.576542585,6638789.576542585,gas_gap,1.9140624999999994e-13
0.0,5.5562499999999995e-05,430.06664866932965,0.0,-6398694.898531427,6398694.898531427,gas_gap,1.9140624999999994e-13
0.0,5.599999999999999e-05,432.81407134831943,0.0,-6161624.874094001,6161624.874094001,gas_gap,1.9140624999999994e-13
0.0,5.643749999999999e-05,435.4588063227918,0.0,-5929599.632820662,5929599.632820662,gas_gap,1.9140624999999994e-13
0.0,5.687499999999999e-05,438.00349592153316,0.0,-5704600.036802918,5704600.036802918,gas_gap,1.9140624999999994e-13
0.0,5.731249999999999e-05,440.4516356289412,0.0,-5488540.966304832,5488540.966304832,gas_gap,1.9140624999999994e-13
0.0,5.7749999999999994e-05,442.8075395175986,0.0,-5283245.440049568,5283245.440049568,gas_gap,1.9140624999999994e-13
0.0,5.818749999999999e-05,445.0762946277897,0.0,-5090420.044006746,5090420.044006746,gas_gap,1.9140624999999994e-13
0.0,5.8624999999999995e-05,447.2637049659678,0.0,-4911632.118883518,4911632.118883518,gas_gap,1.9140624999999994e-13
0.0,5.906249999999999e-05,449.37622598406097,0.0,-4748289.1224620035,4748289.1224620035,gas_gap,1.9140624999999994e-13
