x_m,y_m,potential_V,Ex_V_m,Ey_V_m,E_mag_V_m,domain_id,cell_area_m2
9.624999999999998e-06,5.7749999999999994e-05,422.157019794826,2295032.482103722,-6550321.1828107955,6940740.716371056,gas_gap,7.656249999999998e-13
9.624999999999998e-06,5.8624999999999995e-05,427.8354426872986,2159194.712722205,-6431912.454961483,6784660.613157904,gas_gap,7.656249999999998e-13
9.624999999999998e-06,5.949999999999999e-05,433.41860036593465,2000716.7536326256,-6333132.15116903,6641643.6499135615,gas_gap,7.656249999999998e-13
9.624999999999998e-06,6.037499999999999e-05,438.9249988199615,1823996.633139007,-6256859.379265364,6517304.121306861,gas_gap,7.656249999999998e-13
9.624999999999998e-06,6.125e-05,444.37521679353137,1633924.9787096153,-6204935.103048861,6416457.782070977,gas_gap,7.656249999999998e-13
9.624999999999998e-06,6.212499999999999e-05,449.79096111565747,1435660.5120544026,-6178090.790781316,6342706.59300974,gas_gap,7.656249999999998e-13
9.624999999999998e-06,6.299999999999999e-05,455.19409035035926,1234398.0153631628,-6175947.489958478,6298100.178550429,gas_gap,7.656249999999998e-13
9.624999999999998e-06,6.3875e-05,460.6056679081442,1035143.2991577351,-6197083.285153749,6282942.216264857,gas_gap,7.656249999999998e-13
9.624999999999998e-06,6.474999999999999e-05,466.04510157403155,842508.7074087398,-6239161.716369698,6295789.056589557,gas_gap,7.656249999999998e-13
9.624999999999998e-06,6.5625e-05,471.52941785395785,660540.6628233239,-6299109.210110284,6333647.512148058,gas_gap,7.656249999999998e-13
9.624999999999998e-06,6.649999999999999e-05,477.0727075548865,492587.90656253934,-6373326.309314942,6392333.774975903,gas_gap,7.656249999999998e-13
9.624999999999998e-06,6.737499999999998e-05,482.68576481924714,341215.71321614366,-6457915.735365045,6466923.82884019,gas_gap,7.656249999999998e-13
9.624999999999998e-06,6.824999999999999e-05,488.3759268038664,208167.78980775646,-6548910.156803465,6552217.797860282,gas_gap,7.656249999999998e-13
9.624999999999998e-06,6.912499999999999e-05,494.1471066946054,94374.12186609479,-6642483.884209812,6643154.267880964,gas_gap,7.656249999999998e-13
9.624999999999998e-06,7e-05,500.0,0.0,-6735135.317213452,6735135.317213452,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,0.0,0.0,0.0,-7142857.144599853,7142857.144599853,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,8.749999999999999e-07,6.25000000273298,0.000708550510283603,-7142857.147788605,7142857.147788605,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,1.7499999999999998e-06,12.500000009706556,0.002516514889323431,-7142857.154722992,7142857.154722992,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,2.6249999999999994e-06,18.750000025618213,0.006641758454586587,-7142857.1690244945,7142857.1690244945,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,3.4999999999999995e-06,25.000000059548604,0.0154385277130863,-7142857.197382653,7142857.197382653,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,4.375e-06,31.250000128574694,0.03333417997429913,-7142857.25188189,7142857.25188189,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,5.249999999999999e-06,37.50000026405745,0.06845933838390758,-7142857.353916289,7142857.353916289,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,6.124999999999999e-06,43.75000052238726,0.13543373522366456,-7142857.540662909,7142857.54066291,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,6.999999999999999e-06,50.00000100303341,0.260045700460927,-7142857.875607581,7142857.875607586,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,7.874999999999998e-06,56.250001878365154,0.4869835594517536,-7142858.4653817685,7142858.465381785,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,8.75e-06,62.50000344213946,0.8924065273396783,-7142859.486263693,7142859.486263749,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,9.624999999999998e-06,68.75000618711891,1.604067870653147,-7142861.225230596,7142861.225230776,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,1.0499999999999998e-05,75.00001092743223,2.833037989122433,-7142864.142550079,7142864.142550641,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,1.1374999999999999e-05,81.25001898857627,4.922964216101454,-7142868.965708049,7142868.965709746,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,1.2249999999999998e-05,87.50003249806576,8.425424458624084,-7142876.828130016,7142876.828134986,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,1.3124999999999999e-05,93.7500548234625,14.213490279079219,-7142889.470780828,7142889.470794969,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,1.3999999999999998e-05,100.00009122274035,23.650340093234405,-7142909.530388193,7142909.530427347,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,1.4874999999999997e-05,106.25014979556332,38.8358867842893,-7142940.944686426,7142940.944792001,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,1.5749999999999997e-05,112.50024285385706,62.96211109086344,-7142989.5125093935,7142989.512786884,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,1.6624999999999998e-05,118.75038886655018,100.81725375255905,-7143063.654320814,7143063.655032282,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,1.75e-05,125.00061517651459,159.49020748707636,-7143175.426068216,7143175.427848735,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,1.8374999999999996e-05,131.25096173665025,249.33913154831822,-7143341.844876047,7143341.849227652,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,1.9249999999999997e-05,137.50148616456838,385.30192513540743,-7143586.587352331,7143586.5977433,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,2.0124999999999998e-05,143.7522704675442,588.6397336913254,-7143942.117940577,7143942.142191664,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,2.0999999999999995e-05,150.00342983527193,889.2165519812281,-7144452.293069752,7144452.348406819,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,2.1874999999999996e-05,156.25512392882078,1328.4259905681222,-7145175.463723651,7145175.587213662,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,2.2749999999999997e-05,162.5075710986228,1962.8774207212498,-7146188.061219018,7146188.3307954455,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,2.3624999999999998e-05,168.76106592810856,2868.9443244456147,-7147588.59547231,7147589.171249798,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,2.4499999999999996e-05,175.0160004062672,4148.253476686652,-7149501.919714162,7149503.123155021,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,2.5374999999999997e-05,181.27288886421007,5934.149980396517,-7152083.519916031,7152085.981725224,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,2.6249999999999998e-05,187.53239655054358,8399.10569647961,-7155523.472979217,7155528.402384624,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,2.7124999999999995e-05,193.79537135377754,11762.94357195606,-7160049.59014878,7160059.252564268,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,2.7999999999999996e-05,200.0628776991274,16301.625699696324,-7165929.130371558,7165947.672465109,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,2.8874999999999997e-05,206.3362310539613,22356.19917515761,-7173468.346216448,7173503.182811791,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,2.9749999999999995e-05,212.61703078697673,30341.315142111052,-7183009.030933645,7183073.1121073,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,3.0625e-05,218.9071883750577,40752.54168162548,-7194921.191642255,7195036.603353475,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,3.149999999999999e-05,225.20894719359762,54171.49463642678,-7209591.005375138,7209794.519652917,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,3.2374999999999994e-05,231.52488943777524,71267.63201580707,-7227403.346662047,7227754.714343514,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,3.3249999999999995e-05,237.85792520132904,92795.42256678794,-7248718.428984848,7249312.371056575,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,3.4124999999999996e-05,244.21125849907534,119585.53679731628,-7273842.491706138,7274825.447717688,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,3.5e-05,250.58832518025258,152528.750435864,-7302992.990736554,7304585.658506358,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,3.5875e-05,256.9926983568792,192551.42585756123,-7336259.400553214,7338785.86987011,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,3.674999999999999e-05,263.427958258425,240581.77070280025,-7373561.472585337,7377485.234033976,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,3.762499999999999e-05,269.89752537526584,297506.5787726323,-7414607.564266845,7420573.798332317,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,3.8499999999999994e-05,276.40445836431405,364118.8351925415,-7458856.377451955,7467738.679519904,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,3.9374999999999995e-05,282.9512213818372,441057.3952911152,-7505486.031229279,7518434.158182062,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,4.0249999999999996e-05,289.53942911567515,528740.8818417061,-7553374.740597779,7571858.219224083,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,4.1125e-05,296.1695815577815,627298.9223877896,-7601097.379493088,7626938.134701604,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,4.199999999999999e-05,302.8408041530003,736504.7804074932,-7646941.790744424,7682327.644835035,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,4.287499999999999e-05,309.550611985318,855714.2184157962,-7688947.813874014,7736418.118747004,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,4.374999999999999e-05,316.29471869490715,983815.9579388875,-7724970.626058425,7787365.72998602,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,4.4624999999999994e-05,323.0669114510878,1119199.2650968332,-7752768.179460082,7833136.1177654825,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,4.5499999999999995e-05,329.85901219889297,1259743.9034166932,-7770110.378048131,7871567.187621967,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,4.6374999999999996e-05,336.66094233265807,1402836.9010595048,-7774905.336916823,7900449.630811649,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,4.7249999999999997e-05,343.4609028809521,1545419.265432017,-7765335.824157529,7917623.454541945,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,4.812499999999999e-05,350.2456753702227,1684063.9848725656,-7739997.047194066,7921087.41245277,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,4.899999999999999e-05,357.00104014747717,1815084.4826792772,-7698025.564164156,7909116.844868836,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,4.987499999999999e-05,363.7122996741417,1934670.2858886078,-7639208.501934047,7880384.232454768,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,5.0749999999999994e-05,370.3648849169681,2039044.2377324775,-7564062.612756964,7834075.862099991,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,5.1624999999999994e-05,376.9450143304945,2124633.3449430238,-7473874.081559889,7769997.467017377,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,5.2499999999999995e-05,383.440367946331,2188243.5416413555,-7370692.377925755,7688661.517295968,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,5.337499999999999e-05,389.8407345798313,2227227.483659969,-7257274.687236532,7591348.901873396,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,5.424999999999999e-05,396.13858878173767,2239634.128598666,-7136981.299649758,7480137.906585297,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,5.512499999999999e-05,402.3295562842284,2224329.407022182,-7013626.43912217,7357893.52590109,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,5.599999999999999e-05,408.4127323718873,2181078.763081902,-6891292.977467867,7228210.253725663,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,5.687499999999999e-05,414.39082654432195,2110584.659639029,-6774122.888982882,7095301.862538717,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,5.7749999999999994e-05,420.2701183771277,2014475.1348108843,-6666097.785406943,6963832.978567097,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,5.8624999999999995e-05,426.06022268658313,1895242.9187437678,-6570825.138998246,6838690.571179523,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,5.949999999999999e-05,431.773675813328,1756138.1738257804,-6491345.685698666,6724700.000506107,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,6.037499999999999e-05,437.4253678300802,1601021.2892800528,-6429975.979595271,6626300.647186191,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,6.125e-05,443.03185656539466,1434185.0354726992,-6388197.275458714,6547209.416702047,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,6.212499999999999e-05,448.61060751428016,1260157.5037022722,-6366598.118730968,6490113.137655294,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,6.299999999999999e-05,454.17920825899216,1083498.437516499,-6364873.601077998,6456437.471376943,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,6.3875e-05,459.75460659466285,908601.7097274007,-6381879.637531395,6446234.930163297,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,6.474999999999999e-05,465.3524181863979,739515.8261031797,-6415736.2929611495,6458216.1498262,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,6.5625e-05,470.98634270236516,579792.552465037,-6463970.544590833,6489921.001463101,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,6.649999999999999e-05,476.6677177229422,432371.2615035381,-6523686.239357886,6537998.7042948855,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,6.737499999999998e-05,482.4052283048278,299503.6345849932,-6591747.594499225,6598548.232506597,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,6.824999999999999e-05,488.2047779853768,182720.2184310139,-6664962.462155765,6667466.632850059,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,6.912499999999999e-05,494.06951534645157,82837.31204300582,-6740252.66082823,6740761.674474818,gas_gap,7.656249999999998e-13
1.0499999999999998e-05,7e-05,500.0,0.0,-6814800.773759976,6814800.773759976,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,0.0,0.0,0.0,-7142857.144233084,7142857.144233084,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,8.749999999999999e-07,6.250000002157798,0.0006060485169138572,-7142857.146750731,7142857.146750731,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,1.7499999999999998e-06,12.50000000766372,0.002152464918634615,-7142857.152225713,7142857.152225713,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,2.6249999999999994e-06,18.75000002022662,0.005680932837789002,-7142857.163517329,7142857.163517329,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,3.4999999999999995e-06,25.00000004701604,0.013205123259461712,-7142857.1859072475,7142857.1859072475,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,4.375e-06,31.250000101514942,0.028511912760993602,-7142857.228936608,7142857.228936608,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,5.249999999999999e-06,37.500000208484074,0.058555713240351304,-7142857.309496908,7142857.309496908,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,6.124999999999999e-06,43.75000041244596,0.11584130302799865,-7142857.456940949,7142857.45694095,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,6.999999999999999e-06,50.00000079193561,0.22242636030434756,-7142857.721393368,7142857.721393372,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,7.874999999999998e-06,56.250001483045565,0.41653440324111274,-7142858.187044039,7142858.1870440515,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,8.75e-06,62.500002717708874,0.7633071242330803,-7142858.993071774,7142858.993071815,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,9.624999999999998e-06,68.75000488498164,1.3720164475633536,-7142860.366056759,7142860.36605689,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,1.0499999999999998e-05,75.0000086276515,2.423198412461863,-7142862.669398955,7142862.669399366,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,1.1374999999999999e-05,81.25001499225203,4.210786836910314,-7142866.477478028,7142866.47747927,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,1.2249999999999998e-05,87.50002565854258,7.206565972939701,-7142872.685179444,7142872.685183079,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,1.3124999999999999e-05,93.75004328534989,12.15730505981522,-7142882.667065644,7142882.66707599,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,1.3999999999999998e-05,100.00007202405781,20.228979204709166,-7142898.504940226,7142898.50496887,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,1.4874999999999997e-05,106.25011826968003,33.21771877523932,-7142923.307804332,7142923.30788157,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,1.5749999999999997e-05,112.50019174298178,53.85373871667991,-7142961.6540727755,7142961.654275788,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,1.6624999999999998e-05,118.75030702593222,86.23259207252664,-7143020.192043595,7143020.1925641075,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,1.75e-05,125.00048570683897,136.41766155970691,-7143108.4403769225,7143108.4416795615,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,1.8374999999999996e-05,131.25075933013895,213.26865013894925,-7143239.834783534,7143239.8379672095,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,1.9249999999999997e-05,137.50117338727594,329.56247565032913,-7143433.068906902,7143433.076509089,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,2.0124999999999998e-05,143.75179262632383,503.4845539203784,-7143713.774743478,7143713.792486119,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,2.0999999999999995e-05,150.00270799422373,760.5786245609728,-7144116.578724823,7144116.619211273,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,2.1874999999999996e-05,156.25404554987315,1136.25011869851,-7144687.55132212,7144687.64167347,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,2.2749999999999997e-05,162.50597768980495,1678.9190501544717,-7145487.038163614,7145487.235404833,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,2.3624999999999998e-05,168.75873699959976,2453.910381410578,-7146592.816828575,7146593.238125558,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,2.4499999999999996e-05,175.0126329704821,3548.1491168814996,-7148103.4640125455,7148104.344621048,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,2.5374999999999997e-05,181.26807168775,5075.690077937036,-7150141.742203868,7150143.543750429,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,2.6249999999999998e-05,187.52557839219224,7184.054597204067,-7152857.724834634,7152861.332527491,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,2.7124999999999995e-05,193.78582252621786,10061.26507970754,-7156431.278133631,7156438.350723379,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,2.7999999999999996e-05,200.04964449675785,13943.361743725816,-7161073.413892069,7161086.988473784,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,2.8874999999999997e-05,206.31808291871712,19122.054331048355,-7167025.930949193,7167051.440296769,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,2.9749999999999995e-05,212.59240055862836,25952.008750557998,-7174558.688955354,7174605.625957635,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,3.0625e-05,218.8741066051116,34857.10205294149,-7183963.823556093,7184048.387624224,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,3.149999999999999e-05,225.16497229413736,46334.81100771883,-7195546.237200479,7195695.419235107,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,3.2374999999999994e-05,231.46703637365542,60957.746921746904,-7209609.80395849,7209867.500325102,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,3.3249999999999995e-05,237.78259648084355,79371.23381717225,-7226438.92700137,7226874.798862809,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,3.4124999999999996e-05,244.1141823155058,102285.77379946085,-7246275.394741461,7246997.2730750535,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,3.5e-05,250.46450662013652,130463.27911242282,-7269290.897450521,7270461.527231526,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,3.5875e-05,256.83639051176897,164696.10052770315,-7295556.078861554,7297414.837142179,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,3.674999999999999e-05,263.23266072695327,205778.16713812345,-7325007.579469248,7327897.42650323,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,3.762499999999999e-05,269.6560178817381,254467.98530298402,-7357415.135624849,7361814.411778239,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,3.8499999999999994e-05,276.10887690995975,311443.823476346,-7392351.370461581,7398909.111453309,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,3.9374999999999995e-05,282.5931833630542,377252.11740103015,-7429167.375625498,7438739.614688889,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,4.0249999999999996e-05,289.1102121026394,452250.9300623209,-7466977.456305558,7480660.614993682,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,4.1125e-05,295.66035789266607,536551.1365204065,-7504656.417603353,7523812.535435511,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,4.199999999999999e-05,302.2429302363251,629958.8009431678,-7540852.441906381,7567119.903998561,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,4.287499999999999e-05,308.855967191518,731922.884037468,-7574017.902920518,7609300.776151396,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,4.374999999999999e-05,315.4960845031032,841492.8696987306,-7602459.375931088,7648888.730556636,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,4.4624999999999994e-05,322.1583768889723,957291.0398039591,-7624406.673126706,7684268.556740322,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,4.5499999999999995e-05,328.8363874426399,1077503.8804945298,-7638099.043132716,7713726.1816313965,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,4.6374999999999996e-05,335.5221586956681,1199896.4237833254,-7641884.857870125,7735512.62740568,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,4.7249999999999997e-05,342.20637488098725,1321852.2042278915,-7634329.338954099,7747920.863395384,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,4.812499999999999e-05,348.8785994769605,1440439.9765537498,-7614323.345600836,7749373.351272739,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,4.899999999999999e-05,355.5276054901278,1552506.4802519695,-7581185.155397978,7738516.959447141,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,4.987499999999999e-05,362.141788616957,1654792.481923126,-7534746.696362215,7714320.834433231,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,5.0749999999999994e-05,368.7096460140887,1744067.2446977613,-7475415.96538141,7676171.859039304,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,5.1624999999999994e-05,375.22029659174876,1817274.6600282094,-7404208.457683978,7623961.573540333,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,5.2499999999999995e-05,381.664013234612,1871682.7294743704,-7322742.312729173,7558157.924947509,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,5.337499999999999e-05,388.03273379775123,1905027.0851708753,-7233194.440338056,7479854.945583638,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,5.424999999999999e-05,394.3205166333887,1915638.930982636,-7138217.926042485,7390793.440055714,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,5.512499999999999e-05,400.52390807945176,1902548.2568830648,-7040824.254541835,7293346.01216159,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,5.599999999999999e-05,406.64219382638134,1865554.438891057,-6944237.018927948,7190460.426114271,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,5.687499999999999e-05,412.67751313414306,1805258.3185401938,-6851726.476102141,7085556.668320254,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,5.7749999999999994e-05,418.63482398266655,1723052.4148847454,-6766436.27021564,6982375.628919565,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,5.8624999999999995e-05,424.5217176598359,1621068.8489045224,-6691214.64710618,6884781.59904415,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,5.949999999999999e-05,430.3480921156538,1502087.6003842389,-6628462.391276104,6796527.115504639,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,6.037499999999999e-05,436.1257036671773,1369410.597880058,-6580008.516246278,6720996.760857705,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,6.125e-05,441.86762539242034,1226709.600957566,-6547022.532807963,6660954.923295658,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,6.212499999999999e-05,447.58764700891965,1077857.6475669292,-6529969.121486868,6618328.628588225,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,6.299999999999999e-05,453.299654627051,926754.848955689,-6528607.544771756,6594057.250563842,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,6.3875e-05,459.0170292192764,777159.4412165228,-6542034.501121803,6588034.017135914,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,6.474999999999999e-05,464.75209998730764,632534.2556944458,-6568765.705412685,6599150.132951419,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,6.5625e-05,470.51568337547036,495917.2443450676,-6606848.605739507,6625434.507441823,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,6.649999999999999e-05,476.3167308638618,369822.5574426732,-6653996.571654272,6664265.8335018605,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,6.737499999999998e-05,482.1620996574228,256176.1383502396,-6707733.775329698,6712623.824895809,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,6.824999999999999e-05,488.05645083862197,156287.1182549409,-6765539.886406365,6767344.798212064,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,6.912499999999999e-05,494.0022703406953,70853.70680023902,-6824984.555593801,6825352.330236238,gas_gap,7.656249999999998e-13
1.1374999999999999e-05,7e-05,500.0,0.0,-6883843.317954803,6883843.317954803,gas_gap,7.656249999999998e-13
1.2249999999999998e-05,0.0,0.0,0.0,-7142857.14392316,7142857.14392316,gas_gap,7.656249999999998e-13
1.2249999999999998e-05,8.749999999999999e-07,6.250000001671766,0.0005056575606621294,-7142857.145873721,7142857.145873721,gas_gap,7.656249999999998e-13
1.2249999999999998e-05,1.7499999999999998e-06,12.500000005937506,0.001795912587510365,-7142857.15011549,7142857.15011549,gas_gap,7.656249999999998e-13
1.2249999999999998e-05,2.6249999999999994e-06,18.750000015670675,0.004739895504851277,-7142857.158863727,7142857.158863727,gas_gap,7.656249999999998e-13
1.2249999999999998e-05,3.4999999999999995e-06,25.000000036425917,0.011017715957171841,-7142857.1762104295,7142857.1762104295,gas_gap,7.656249999999998e-13
1.2249999999999998e-05,4.375e-06,31.25000007864922,0.023788960543871293,-7142857.209547645,7142857.209547645,gas_gap,7.656249999999998e-13
1.2249999999999998e-05,5.249999999999999e-06,37.5000001615241,0.04885605408412489,-7142857.271962147,7142857.271962147,gas_gap,7.656249999999998e-13
1.2249999999999998e-05,6.124999999999999e-06,43.7500003195446,0.09665237861045084,-7142857.386195165,7142857.386195166,gas_gap,7.656249999999998e-13
1.2249999999999998e-05,6.999999999999999e-06,50.00000061355613,0.18558179360158195,-7142857.5910810195,7142857.591081022,gas_gap,7.656249999999998e-13
1.2249999999999998e-05,7.874999999999998e-06,56.25000114899707,0.34753615328901893,-7142857.951846239,7142857.951846248,gas_gap,7.656249999999998e-13
1.2249999999999998e-05,8.75e-06,62.50000210555874,0.6368665341203783,-7142858.576320317,7142858.576320345,gas_gap,7.656249999999998e-13
1.2249999999999998e-05,9.624999999999998e-06,68.7500037846643,1.1447441429211782,-7142859.640047399,7142859.640047491,gas_gap,7.656249999999998e-13
1.2249999999999998e-05,1.0499999999999998e-05,75.00000668431676,2.021799516126811,-7142861.424573452,7142861.424573738,gas_gap,7.656249999999998e-13
1.2249999999999998e-05,1.1374999999999999e-05,81.25001161532333,3.5132768103496788,-7142864.374902037,7142864.374902901,gas_gap,7.656249999999998e-13
